ts,idx,level_kind,level_price,direction,label,is_fake,close,atr_abs,vol_ratio,rsi14,adx14,atr_pct,pen_atr,body_ratio,wick_against_atr,dist_ema200_atr,ema50_side,with_ema200_trend,approach_speed_atr,bb_width_rank,touches,level_age_bars,hour_utc,ny_session,is_channel,prebreak_range_atr,vol_buildup,ema50_slope_atr,vwap_dist_atr,attempts
2026-03-18T10:45:00+00:00,288,channel_lower,24946.47,down,fake,1,24938.3,9.97816223966633,1.074706704759589,45.18631180247002,27.571445639496865,0.04001139708667524,0.8183742316478442,0.8344827586208402,0.12026262664184298,10.22924793322678,1.0,0.0,1.543370375236195,,0.0,96.0,10.0,0.0,1.0,5.101139746721892,0.9040990415982818,-1.0884378842173918,-6.076976107901401,0.0
2026-03-18T13:00:00+00:00,315,channel_lower,24938.69,down,fake,1,24936.8,12.619335766171828,0.8323507576750077,43.49720559091581,14.208240230675507,0.050605273195325096,0.15012550340986633,0.433333333333495,0.007924347354843429,5.930502219939323,0.0,0.0,1.545247734216955,21.875,0.0,96.0,13.0,1.0,1.0,2.9320085213347356,0.7953767995691223,-0.38491476410014175,-3.334345245142713,0.0
2026-03-18T17:25:00+00:00,368,channel_lower,24599.7,down,fake,1,24593.6,43.007633864064,1.0250943086763982,29.108116766046024,41.247315444292184,0.17487327542150805,0.14185509445199387,0.8650306748466258,0.21856584879114216,-5.586534634020156,0.0,1.0,3.452875377180016,85.76388888888889,0.0,96.0,17.0,1.0,1.0,3.892332243366513,1.0004920452681645,1.101598229090191,5.781527985724204,0.0
2026-03-18T21:00:00+00:00,411,channel_upper,24662.26,up,fake,1,24677.5,27.421196309220274,1.1400375100473341,60.9587970889309,21.0786273908119,0.11111821014778757,0.5558592994790884,0.6294416243654987,0.38656227396010195,-3.221753366723382,1.0,0.0,2.3157268298556457,75.0,0.0,96.0,21.0,0.0,1.0,4.186542363266558,0.9228662439343871,-0.839333328967094,-3.729791240044014,0.0
2026-03-19T03:00:00+00:00,471,channel_upper,24407.98,up,fake,1,24410.3,18.71238937629415,2.6919506696724573,57.97740300292958,23.21633707383439,0.07665776076612804,0.1239675100716766,0.5225225225224113,0.005344052968931274,-10.903528564157126,0.0,0.0,0.7428233626651162,53.81944444444444,0.0,96.0,3.0,0.0,1.0,4.339371010677514,2.017857932192901,-1.0869947044066395,1.5290169779421634,0.0
2026-03-19T05:10:00+00:00,497,channel_upper,24451.56,up,true,0,24455.1,21.82657141580767,1.172220927522722,64.73199646270666,18.64179588312837,0.08925161383845362,0.1619819442198682,0.6382978723403268,0.31154686965988987,-5.118372518676468,1.0,0.0,1.113321901872332,59.72222222222222,0.0,96.0,5.0,0.0,1.0,4.082180306865273,1.1415365493668919,0.24714666238940483,2.613259393521206,0.0
2026-03-19T10:55:00+00:00,566,support,24337.85,down,fake,1,24332.7,24.90637116985347,1.152741166365548,39.56726837167762,29.472168771114912,0.10235761411538165,0.2067744018137555,0.2992700729927114,0.5179397637667723,-6.139781614560199,0.0,1.0,1.320947149451454,46.52777777777778,2.0,114.0,10.0,0.0,0.0,3.320435539806646,1.0496697568344044,0.7312835938430983,2.853421602462311,0.0
2026-03-19T12:45:00+00:00,588,channel_upper,24353.6,up,fake,1,24387.6,38.19700085789691,1.0621313583750942,59.452250086841474,18.677892157586136,0.15662468163286633,0.8901771678186432,0.9189560439560231,0.01570803954567909,-1.7715550303487155,1.0,0.0,1.096944761602542,59.375,0.0,96.0,12.0,0.0,1.0,2.471398221844557,1.0265052404393393,-0.2985484625637899,0.013611195435739727,0.0
2026-03-19T14:20:00+00:00,607,support,24337.85,down,true,0,24320.3,27.70611490307628,0.9349151341916879,38.76794491521385,10.474905587184471,0.11392176454680361,0.6334341736975418,0.7224080267559786,0.1407631497104919,-4.329620071330845,0.0,1.0,1.3643197587331972,38.19444444444444,2.0,155.0,14.0,1.0,0.0,5.305687950629203,1.001526151147986,0.06097938406040425,2.3339774620491016,1.0
2026-03-19T16:30:00+00:00,633,channel_lower,24193.68,down,fake,1,24133.7,42.449457647423785,1.1545166914186091,30.60947517580817,26.77795631675898,0.17589287033245538,1.4130879712262587,0.7244897959183674,0.6360505291788717,-6.215536629114689,0.0,1.0,1.8139218795101155,84.02777777777779,0.0,96.0,16.0,1.0,1.0,3.5854403904083236,1.1002776522244462,1.0282101205781091,5.347270717488879,0.0
2026-03-20T02:00:00+00:00,735,resistance,24422.55,up,fake,1,24427.3,18.150621360093744,1.2001797060522432,64.56554025370701,29.699454338001317,0.07430465651174606,0.26169902978877785,0.5483870967741935,0.18181195753742663,4.462233945283417,1.0,1.0,0.20384977057235124,2.083333333333333,2.0,256.0,2.0,0.0,0.0,5.217452235999463,0.7162569796547077,1.6790222575005014,0.6413214965696832,0.0
2026-03-20T04:35:00+00:00,766,resistance,24422.55,up,fake,1,24434.9,20.405752175543117,1.1339764907312897,63.83728764868291,13.30435382337294,0.08351068420801033,0.6052215029252396,0.5662650602410184,0.049005789710537054,3.6796097050995167,1.0,1.0,1.597588744563615,28.819444444444443,2.0,287.0,4.0,0.0,0.0,2.935446803661241,1.0261982373536158,0.3131978025248072,1.7172959179226315,1.0
2026-03-20T08:00:00+00:00,807,support,24363.85,down,fake,1,24351.8,11.508835570215904,1.6487113862270104,29.892266488878022,18.97959203827674,0.047260718181883495,1.0470216492782176,0.9230769230770307,0.1216456687956272,-1.7204227861407777,0.0,1.0,2.6153818791102523,16.319444444444446,2.0,315.0,8.0,0.0,0.0,3.814460614383241,0.8765351268773685,0.7130281263562182,4.172778754425535,0.0
2026-03-20T09:35:00+00:00,826,support,24339.27,down,fake,1,24335.0,13.551834699829374,0.8398788889376453,31.2756943721474,26.229793253743228,0.05568865707758115,0.3148405187318663,0.6935483870969067,0.26564668768014643,-2.607237428452353,0.0,1.0,3.0918322816119503,23.61111111111111,3.0,374.0,9.0,0.0,0.0,3.874014195337035,1.0575277546184563,0.5969155643263091,4.279642942539239,2.0
2026-03-20T11:25:00+00:00,848,support,24363.85,down,fake,1,24348.8,17.983937198915417,1.1382383145062445,46.062561477569446,22.993230548703515,0.07385964482403821,0.8368579045586811,0.901098901099005,0.016681552914751333,-0.9601306719590689,0.0,1.0,1.5124607976078295,80.20833333333334,2.0,356.0,11.0,0.0,0.0,7.345443800146572,1.105774008679233,-0.4309446513666512,1.8949054879889733,1.0
2026-03-20T12:10:00+00:00,857,support,24339.27,down,fake,1,24325.9,24.463520228403052,1.1658979318553786,41.42587313898372,21.731687863160882,0.10056573540301922,0.5463917924265919,0.9184149184149143,0.0408771914533773,-1.601026062715761,0.0,1.0,1.1609122372758263,37.15277777777778,3.0,405.0,12.0,0.0,0.0,4.717227893719801,1.0510340723106681,0.0791287884437638,2.2082137667433432,3.0
2026-03-20T12:25:00+00:00,860,channel_lower,24285.1,down,true,0,24282.5,24.29575580969432,1.079232269553665,33.17084618255207,24.62182463152176,0.10005458997094335,0.1070299545352285,0.1959459459460539,0.13171024705162235,-3.3053203483102154,0.0,1.0,2.4242917347934325,69.79166666666666,0.0,96.0,12.0,0.0,1.0,4.943250209655017,1.0950617632925348,0.44855175578302914,3.887053753818446,0.0
2026-03-20T16:55:00+00:00,914,support,24102.7,down,fake,1,24068.4,44.93343452745539,1.1275964391691395,29.91754362998134,16.52173782411468,0.18669057572358522,0.7633513965873489,0.852260198456435,0.12685431371861622,-5.231001524531513,0.0,1.0,4.555627722490711,89.93055555555556,2.0,268.0,16.0,1.0,0.0,4.228477123953334,1.1691094925516292,0.3805346388831724,5.427672351976876,0.0
2026-03-20T19:25:00+00:00,944,support,24102.7,down,true,0,24088.4,40.929424856043006,0.9960490325195016,47.62797568462078,23.560824821189232,0.16991342246078198,0.34938189457328656,0.8359133126934232,0.09284274121535478,-3.8151669483103525,0.0,1.0,0.1392641118228544,65.97222222222221,2.0,298.0,19.0,1.0,0.0,3.0393781597844964,0.9903758484449398,0.4235132914315643,4.2450638897003605,1.0
2026-03-20T23:35:00+00:00,994,channel_upper,23943.24,up,true,0,23958.4,30.982390022935093,0.6346706198461967,60.10898405848748,29.981117319366227,0.1293174419950209,0.4892861849298871,0.7630522088352968,0.13878851814905643,-5.301507304046804,1.0,0.0,1.4814867402425513,79.86111111111111,0.0,96.0,23.0,0.0,1.0,5.809751922519625,0.5894252447574044,-0.753015327442621,-7.289027451843002,0.0
2026-03-23T10:20:00+00:00,1111,channel_lower,23644.45,down,fake,1,23582.3,31.463302928112626,1.1375355960902025,24.202999135392773,30.785992998206368,0.13341914456228876,1.9752777735023388,0.9743888242141945,0.03178305857731468,-9.480018153299177,0.0,1.0,2.3614812522944573,73.95833333333334,0.0,96.0,10.0,0.0,1.0,5.841726166510415,1.0410733984966263,1.3510077790276083,6.336435517158736,0.0
2026-03-23T14:05:00+00:00,1156,channel_upper,23719.5,up,fake,1,24476.6,93.78553708394264,1.0931840632202832,90.04397183481811,20.635231942021058,0.3831640713332025,8.072623143155795,0.9488405450633525,0.4211736822986424,7.070905334107196,1.0,1.0,9.014183063677756,100.0,0.0,96.0,14.0,1.0,1.0,1.6537731170764258,1.0397165122222745,0.17177455417378412,7.730810037336903,0.0
2026-03-23T14:25:00+00:00,1160,support,24339.27,down,fake,1,24302.8,109.81833675173057,1.1797284823378438,72.47122578493921,33.886636729065266,0.4518752438061893,0.33206354917853786,0.37032085561498657,0.4534761814193521,4.2468548958437715,1.0,0.0,-5.76952828408243,100.0,3.0,708.0,14.0,1.0,0.0,8.616958041709616,1.2124486870642621,-1.114298374512594,-4.8227112270557955,4.0
2026-03-23T18:35:00+00:00,1210,support,24339.27,down,true,0,24328.8,54.650357488197486,0.988514027294193,43.164342229072446,26.164075512165915,0.22463235954176733,0.19152055261347445,0.91449275362322,0.07868201046860339,5.231773135401813,1.0,0.0,2.4793982368598986,48.95833333333333,3.0,758.0,18.0,1.0,0.0,4.440959055984496,0.9909152759434907,-1.2384608780222035,-7.169378142192207,5.0
2026-03-23T18:50:00+00:00,1213,channel_lower,24239.16,down,fake,1,24229.3,56.06929132710254,1.028195035745843,33.375757302975316,25.613769671774772,0.23141110691230266,0.17581047990554152,0.7334905660377508,0.18726828450076297,3.198490903626622,0.0,0.0,3.7542832273724387,81.94444444444444,0.0,96.0,18.0,1.0,1.0,3.652623301500583,1.0034273167858194,-0.8293933742055122,-5.108354532864478,0.0
2026-03-23T18:55:00+00:00,1214,support,24211.1,down,fake,1,24169.9,57.14291337516654,1.0373369140429285,29.02443316590437,26.98014762335984,0.23642180304910876,0.7209992904894834,0.8326300984528594,0.17499982778872192,2.0780129522083444,0.0,0.0,4.0372460270857635,88.88888888888889,2.0,505.0,18.0,1.0,0.0,4.523745548338462,1.0134209805532732,-0.6246023295672171,-3.948834952113709,0.0
2026-03-23T22:55:00+00:00,1262,support,24211.1,down,fake,1,24183.0,33.54497840793971,1.0907118055555556,35.08969816581268,13.48296305651153,0.13871305631203618,0.8376812665751366,0.964485981308384,0.0,1.9275598464897317,0.0,0.0,2.265614813512942,26.73611111111111,2.0,553.0,22.0,0.0,0.0,3.5057408166989306,1.0067997685185184,-0.18385230118861134,-5.465418467853564,1.0
2026-03-24T03:00:00+00:00,1299,support,24211.1,down,fake,1,24183.5,22.98596856433603,2.253900782748432,36.88953996803604,14.938511435039505,0.09504814672953059,1.2007325217881588,0.9432739059967592,0.03480384121122116,1.4363756017905067,0.0,0.0,2.710349134326281,14.23611111111111,2.0,590.0,3.0,0.0,0.0,4.868187289424051,1.4528363831147513,-0.2057987733167354,2.080125414109392,2.0
2026-03-24T04:00:00+00:00,1311,support,24100.8,down,true,0,24078.4,34.945257892831236,1.366139846743295,29.672866435857713,36.05786015571147,0.14513114614273054,0.641002566605554,0.7900943396226144,0.2117597764679685,-1.99915453213688,0.0,1.0,2.6870598662618743,83.68055555555556,3.0,665.0,4.0,0.0,0.0,6.16392646637716,1.1689814814814814,1.141055285839647,2.951248508203248,2.0
2026-03-24T08:05:00+00:00,1360,support,24014.1,down,fake,1,23996.9,19.919748109799276,1.1838639032595932,32.72463509507254,21.731294840765056,0.08300967254020009,0.8634647338506956,0.7753303964756819,0.19578560825690852,-5.6696019414728775,0.0,1.0,1.8976143569508304,21.52777777777778,3.0,423.0,8.0,0.0,0.0,3.7450272758870877,0.9621142391637838,0.8476761681065913,4.982011629630864,0.0
2026-03-24T09:00:00+00:00,1371,channel_upper,24066.25,up,true,0,24070.3,26.559034038729543,1.1654157910537377,58.000905691136914,17.840704361359894,0.11033943922065592,0.15239750798306564,0.6123595505617397,0.43676287259117014,-1.1851960849784047,1.0,0.0,2.4021957992509564,18.75,0.0,96.0,9.0,0.0,1.0,4.1605428811478635,0.9438607024917443,-0.556438233504235,-0.6657176003454301,0.0
2026-03-24T11:15:00+00:00,1398,support,24211.1,down,fake,1,24205.7,30.59900926426413,1.1636382434283645,52.05901265464852,48.22023684987395,0.12641241221804836,0.1764763020057761,0.7492957746478975,0.022876557667448446,2.6409606573247912,1.0,0.0,1.0817343697024617,47.91666666666667,2.0,689.0,11.0,0.0,0.0,7.157094470237146,1.1837990126392515,-1.7432073228308465,-2.9510218559870514,3.0
2026-03-24T12:10:00+00:00,1409,support,24100.8,down,fake,1,24092.7,35.116255964943235,1.0232864778319324,31.84182716565732,29.14686755099998,0.14575475544435962,0.23066240342036526,0.7316176470587906,0.034172207914155046,-1.0500865794953829,0.0,1.0,2.4062929739536254,62.5,3.0,763.0,12.0,0.0,0.0,4.633181856358067,1.0239143572476905,-0.14819238016915828,0.8248839823496171,3.0
