ts,o,h,l,c,v
1782502200,29159.04296875,29271.8359375,29043.939453125,29043.939453125,166335000.0
1782504000,29340.4,29427.1,29263.6,29272.0,15460.0
1782507600,29275.3,29309.4,29116.9,29143.4,15556.0
1782511200,29145.3,29296.8,29012.9,29030.4,16034.0
1782514800,29043.5,29132.3,28982.9,29020.6,12466.0
1782694800,29058.4,29334.1,29026.8,29297.8,9967.0
1782698400,29297.6,29421.9,29289.4,29358.4,9302.0
1782702000,29358.4,29360.6,29102.6,29231.5,15438.0
1782705600,29233.6,29296.5,29160.5,29256.1,15153.0
1782709200,29255.6,29282.9,29128.8,29262.6,13607.0
1782712800,29268.5,29343.8,29220.6,29331.8,12473.0
1782716400,29330.3,29331.4,29244.1,29257.5,11954.0
1782720000,29257.1,29410.3,29231.0,29408.1,13224.0
1782723600,29407.8,29422.9,29330.1,29369.4,11029.0
1782727200,29371.5,29434.0,29317.4,29402.0,11080.0
1782730800,29401.7,29468.5,29392.4,29400.0,11447.0
1782734400,29398.0,29426.4,29359.7,29403.4,9858.0
1782738000,29404.9,29484.4,29404.9,29480.2,9287.0
1782739800,29298.0703125,29535.35546875,28999.734375,29272.068359375,0.0
1782741600,29479.6,29496.9,29422.7,29443.4,10521.0
1782743400,29261.775390625,29490.708984375,29225.5,29487.357421875,196216129.0
1782745200,29444.4,29477.4,29389.2,29443.5,11647.0
1782747000,29489.126953125,29623.765625,29462.36328125,29583.77734375,156186574.0
1782748800,29449.0,29576.9,29298.5,29356.6,14631.0
1782750600,29589.578125,29726.244140625,29557.72265625,29726.244140625,128951924.0
1782752400,29361.0,29454.6,29013.4,29453.6,17162.0
1782754200,29726.9296875,29748.728515625,29699.224609375,29704.240234375,109612525.0
1782756000,29456.3,29586.1,29398.5,29578.1,16312.0
1782757800,29703.166015625,29785.298828125,29703.166015625,29746.7265625,130917527.0
1782759600,29578.8,29671.3,29574.5,29654.8,15090.0
1782761400,29745.55078125,29788.0703125,29697.84765625,29773.228515625,132546000.0
1782763200,29656.0,29776.5,29655.3,29742.8,13928.0
1782766800,29742.6,29807.6,29725.8,29771.3,13473.0
1782770400,29771.5,29805.6,29714.4,29786.4,14169.0
1782774000,29788.4,29788.4,29732.0,29747.0,7789.0
1782781200,29743.5,29776.8,29714.3,29753.4,7025.0
1782784800,29753.4,29795.0,29747.6,29781.4,6487.0
1782788400,29778.0,29827.4,29677.3,29751.0,14719.0
1782792000,29754.3,29820.0,29692.5,29795.4,14098.0
1782795600,29796.8,29797.4,29719.8,29761.8,11606.0
1782799200,29761.5,29871.3,29752.9,29837.3,10679.0
1782802800,29837.9,29950.0,29836.8,29927.6,10087.0
1782806400,29927.6,29957.9,29858.0,29908.4,11633.0
1782810000,29908.4,29913.9,29840.2,29874.5,10717.0
1782813600,29875.2,29891.6,29811.6,29823.1,10426.0
1782817200,29822.5,29875.9,29761.4,29811.5,11851.0
1782820800,29812.6,29835.1,29776.2,29823.9,9955.0
1782824400,29824.2,29892.2,29811.0,29881.9,9206.0
1782826200,29791.978515625,30146.076171875,29769.93359375,30132.154296875,0.0
1782828000,29881.9,29916.1,29857.9,29879.4,10583.0
1782829800,30130.763671875,30165.19921875,30017.603515625,30135.994140625,158991230.0
