ts,o,h,l,c,v
1784215800,80.569,80.819,80.409,80.619,1762.0
1784217600,80.609,80.989,80.249,80.269,1865.0
1784219400,80.269,80.479,79.999,80.199,1763.0
1784221200,80.199,80.429,79.819,80.159,1607.0
1784223000,80.159,80.189,79.579,79.709,1646.0
1784224800,79.709,79.889,79.429,79.639,1708.0
1784226600,79.639,79.799,79.299,79.469,1391.0
1784228400,79.469,80.189,79.429,79.559,1850.0
1784230200,79.569,79.569,78.949,79.099,1456.0
1784232000,79.099,79.369,78.909,79.069,1172.0
1784233800,79.069,79.239,78.829,78.889,1232.0
1784235600,78.899,79.189,78.709,79.089,1238.0
1784237400,79.109,79.199,78.879,79.129,577.0
1784239200,79.129,79.219,79.069,79.109,338.0
1784241000,79.109,79.289,79.109,79.179,342.0
1784242800,79.189,79.279,78.989,79.229,347.0
1784244600,79.229,79.799,79.229,79.689,468.0
1784250000,79.662,79.822,79.572,79.722,230.0
1784251800,79.722,79.782,79.682,79.692,143.0
1784253600,79.682,79.782,79.672,79.762,129.0
1784255400,79.762,79.792,79.712,79.782,92.0
1784257200,79.782,79.802,79.552,79.762,396.0
1784259000,79.762,79.912,79.592,79.882,298.0
1784260800,79.882,80.292,79.772,80.292,793.0
1784262600,80.292,80.332,79.872,79.922,605.0
1784264400,79.922,80.012,79.832,79.842,354.0
1784266200,79.842,79.842,79.532,79.772,725.0
1784268000,79.772,79.872,79.642,79.822,463.0
1784269800,79.822,79.932,79.702,79.922,244.0
1784271600,79.922,80.042,79.842,80.012,219.0
1784273400,80.012,80.042,79.872,79.942,156.0
1784275200,79.952,79.972,79.702,79.742,188.0
1784277000,79.742,79.872,78.912,79.182,1644.0
1784278800,79.182,79.232,78.702,79.202,1365.0
1784280600,79.202,79.652,79.132,79.402,1041.0
1784282400,79.402,79.892,79.402,79.772,896.0
1784284200,79.772,79.822,79.502,79.532,855.0
1784286000,79.542,79.872,79.292,79.832,1418.0
1784287800,79.812,80.082,79.562,80.072,966.0
1784289600,80.082,80.582,80.052,80.532,1175.0
1784291400,80.542,80.682,80.422,80.532,888.0
1784293200,80.522,80.852,80.332,80.602,832.0
1784295000,80.622,80.812,80.512,80.762,609.0
1784296800,80.762,81.072,80.692,80.832,717.0
1784298600,80.832,80.972,80.682,80.952,714.0
1784300400,80.952,81.072,80.822,81.002,711.0
1784302200,81.002,81.212,80.862,81.112,824.0
1784304000,81.102,81.772,81.072,81.712,1525.0
1784305800,81.712,81.962,81.352,81.912,1322.0
1784307600,81.902,82.012,81.602,81.672,1182.0
1784309400,81.672,81.672,80.962,80.982,1159.0
1784311200,80.982,81.332,80.582,81.182,1775.0
1784313000,81.182,81.612,81.082,81.452,1290.0
1784314800,81.442,82.272,81.392,82.162,1529.0
1784316600,82.162,82.312,81.972,82.232,840.0
1784318400,82.242,82.482,82.042,82.402,786.0
1784320200,82.402,82.632,82.272,82.532,987.0
1784322000,82.532,82.822,82.382,82.442,1319.0
1784323800,82.422,82.452,82.122,82.172,783.0
1784325600,82.172,82.232,82.082,82.132,564.0
1784327400,82.132,82.222,81.872,82.202,770.0
1784329200,82.202,82.512,82.092,82.492,392.0
1784331000,82.492,82.622,82.372,82.492,490.0
1784509200,83.65,85.26,83.65,85.26,1472.0
1784511000,85.26,85.28,84.7,84.72,633.0
1784512800,84.72,84.85,84.48,84.63,495.0
1784514600,84.64,84.69,84.41,84.53,367.0
1784516400,84.5,84.57,84.21,84.39,785.0
1784518200,84.39,84.46,84.22,84.25,524.0
1784520000,84.25,84.36,84.05,84.27,1864.0
1784521800,84.27,84.54,84.19,84.37,1091.0
1784523600,84.37,84.53,84.1,84.29,736.0
1784525400,84.29,84.37,84.0,84.04,1163.0
1784527200,84.04,84.31,84.01,84.21,708.0
1784529000,84.21,84.33,84.19,84.32,269.0
1784530800,84.32,84.46,84.28,84.37,206.0
1784532600,84.37,84.38,84.15,84.22,352.0
1784534400,84.2,84.39,84.12,84.37,370.0
1784536200,84.37,84.54,84.16,84.49,905.0
1784538000,84.49,84.88,84.41,84.48,1142.0
1784539800,84.48,84.78,84.35,84.57,1151.0
1784541600,84.53,84.85,83.81,83.88,1497.0
1784543400,83.88,83.92,82.8,82.9,2264.0
1784545200,82.9,82.9,82.08,82.3,2109.0
1784547000,82.29,82.37,81.94,82.25,1745.0
1784548800,82.24,82.39,81.81,82.02,1327.0
1784550600,82.02,82.02,81.66,81.86,1255.0
1784552400,81.88,82.18,81.85,82.14,1015.0
1784554200,82.14,82.51,82.11,82.33,828.0
1784556000,82.3,82.41,82.1,82.28,919.0
1784557800,82.28,82.29,80.27,80.95,3071.0
1784559600,80.94,82.65,80.93,82.51,2341.0
1784561400,82.51,82.81,82.27,82.55,1766.0
1784563200,82.55,82.67,81.84,82.02,2146.0
1784565000,82.0,82.45,81.78,82.39,1906.0
1784566800,82.39,82.7,82.15,82.2,1690.0
1784568600,82.2,82.74,81.97,82.66,1664.0
1784570400,82.68,82.77,81.8,82.08,2266.0
1784572200,82.08,82.32,81.95,82.24,1379.0
1784574000,82.26,82.3,81.87,82.29,1011.0
1784575800,82.29,83.09,82.25,82.58,1740.0
1784577600,82.58,82.66,82.35,82.44,1126.0
1784579400,82.45,82.97,82.44,82.85,1286.0
1784581200,82.85,83.29,82.51,83.26,1683.0
1784583000,83.27,83.83,83.25,83.54,978.0
1784584800,83.54,83.67,83.07,83.2,677.0
1784586600,83.21,83.27,82.86,83.11,1132.0
1784588400,83.11,83.21,83.04,83.15,510.0
1784590200,83.16,83.23,83.09,83.1,409.0
1784595600,83.063,83.353,83.063,83.233,279.0
1784597400,83.233,83.333,83.163,83.293,197.0
1784599200,83.293,83.383,83.173,83.173,204.0
1784601000,83.173,83.263,83.093,83.133,134.0
1784602800,83.133,83.203,82.973,83.183,396.0
1784604600,83.183,83.203,83.043,83.153,230.0
1784606400,83.153,83.193,82.603,82.813,1125.0
1784608200,82.803,83.123,82.763,83.073,683.0
1784610000,83.073,83.083,82.873,83.013,383.0
1784611800,83.013,83.193,82.783,82.803,607.0
1784613600,82.803,83.053,82.763,82.943,526.0
1784615400,82.943,82.973,82.793,82.833,331.0
1784617200,82.833,82.843,82.573,82.803,300.0
1784619000,82.803,82.903,82.733,82.783,175.0
1784620800,82.783,83.063,82.753,82.973,297.0
1784622600,82.973,82.993,82.473,82.703,869.0
1784624400,82.753,82.903,82.583,82.593,981.0
1784626200,82.583,82.973,82.563,82.973,959.0
1784628000,82.963,83.543,82.903,83.543,981.0
1784629800,83.543,83.693,82.553,82.563,1425.0
1784631600,82.583,82.713,82.053,82.593,1643.0
1784633400,82.623,83.103,82.543,82.893,1250.0
1784635200,82.903,83.593,82.603,83.573,1054.0
1784637000,83.593,84.023,83.283,83.913,1307.0
1784638800,83.923,83.923,82.963,83.523,1800.0
1784640600,83.523,84.023,83.333,83.913,1476.0
1784642400,83.933,84.373,83.863,84.293,1151.0
1784644200,84.293,84.653,84.133,84.533,1099.0
1784646000,84.503,84.803,83.983,84.763,1504.0
1784647800,84.773,85.073,84.593,84.783,1585.0
1784649600,84.793,85.313,84.733,85.263,1794.0
1784651400,85.283,85.593,84.943,85.033,1834.0
1784653200,85.043,85.333,84.853,85.273,1621.0
1784655000,85.293,85.673,84.733,85.373,1769.0
1784656800,85.383,85.503,84.363,85.213,2095.0
1784658600,85.253,85.443,85.003,85.163,1450.0
1784660400,85.163,85.203,84.753,84.983,1176.0
1784662200,84.983,85.223,84.843,85.043,878.0
1784664000,85.043,85.153,84.693,84.853,775.0
1784665800,84.853,85.153,84.843,85.013,757.0
1784667600,85.013,85.053,84.623,85.033,1467.0
1784669400,85.033,85.223,84.773,85.173,741.0
1784671200,85.183,85.343,85.103,85.293,522.0
1784673000,85.283,85.413,85.183,85.313,472.0
1784674800,85.313,85.393,85.133,85.163,365.0
1784676600,85.163,85.213,84.973,85.193,379.0
1784682000,85.281,85.311,85.221,85.281,149.0
1784683800,85.281,85.421,85.281,85.341,142.0
1784685600,85.341,85.351,85.271,85.321,83.0
1784687400,85.321,85.541,85.291,85.421,171.0
1784689200,85.421,85.421,85.181,85.351,403.0
1784691000,85.351,85.451,85.101,85.281,350.0
1784692800,85.281,86.381,85.211,86.111,1516.0
1784694600,86.101,86.371,86.071,86.231,1005.0
1784696400,86.231,86.281,85.801,85.921,762.0
1784698200,85.921,85.921,85.551,85.691,1009.0
1784700000,85.691,85.941,85.671,85.801,692.0
1784701800,85.801,85.981,85.771,85.981,309.0
1784703600,85.981,86.051,85.851,85.901,339.0
1784705400,85.901,86.091,85.881,86.061,310.0
1784707200,86.061,86.191,85.981,86.021,317.0
1784709000,86.021,86.091,85.661,85.781,965.0
1784710800,85.801,86.771,85.681,86.661,1377.0
1784712600,86.661,87.011,86.531,86.771,1212.0
1784714400,86.761,87.431,86.761,87.381,1230.0
1784716200,87.401,88.491,87.321,88.331,1966.0
1784718000,88.311,88.351,87.781,88.001,1837.0
1784719800,88.041,88.431,87.781,88.251,1500.0
1784721600,88.261,88.721,87.971,88.641,1613.0
1784723400,88.691,89.241,88.431,89.081,1675.0
1784725200,89.081,89.091,87.561,87.631,1793.0
1784727000,87.621,88.071,87.561,87.801,1701.0
1784728800,87.811,88.131,87.811,88.041,1185.0
1784730600,88.041,88.481,87.651,87.981,1733.0
1784732400,87.981,88.191,87.381,87.411,1355.0
1784734200,87.421,88.311,87.181,87.861,1627.0
1784736000,87.871,88.011,86.791,86.981,2049.0
1784737800,86.968,87.631,86.811,87.581,1880.0
1784739600,87.601,87.791,87.361,87.731,1425.0
1784741400,87.641,87.781,87.061,87.341,1697.0
1784743200,87.341,87.951,87.201,87.421,1556.0
1784745000,87.441,87.511,86.421,86.651,1732.0
1784746800,86.661,87.051,86.551,87.041,1054.0
1784748600,87.041,87.181,86.751,86.951,856.0
1784750400,86.961,87.551,86.961,87.351,932.0
1784752200,87.351,87.571,87.301,87.451,771.0
1784754000,87.461,87.701,87.281,87.481,1375.0
1784755800,87.491,87.731,87.481,87.691,628.0
1784757600,87.711,87.791,87.511,87.521,502.0
1784759400,87.521,87.541,87.101,87.151,568.0
1784761200,87.161,87.161,86.871,87.031,806.0
1784763000,87.041,87.301,87.001,87.061,602.0
1784768400,88.208,88.928,87.938,88.778,770.0
1784770200,88.778,88.958,88.418,88.558,484.0
1784772000,88.558,88.608,88.388,88.388,262.0
1784773800,88.388,88.568,88.348,88.418,240.0
1784775600,88.418,88.998,87.968,88.648,1017.0
1784777400,88.648,88.888,88.428,88.588,579.0
1784779200,88.588,89.148,88.448,89.088,1519.0
1784781000,89.088,89.238,88.548,88.708,1226.0
1784782800,88.708,88.848,88.648,88.818,720.0
1784784600,88.818,89.088,88.658,88.858,811.0
1784786400,88.858,89.278,88.818,89.098,826.0
1784788200,89.098,89.148,88.928,89.018,370.0
1784790000,89.018,89.078,88.718,88.748,397.0
1784791800,88.748,88.888,88.538,88.738,458.0
1784793600,88.738,89.018,88.608,88.608,437.0
1784795400,88.608,88.988,88.268,88.898,1273.0
1784797200,88.888,88.918,88.548,88.868,1061.0
1784799000,88.868,89.398,88.828,89.248,1104.0
1784800800,89.248,90.218,89.208,89.838,1639.0
1784802600,89.848,90.458,89.728,89.918,1635.0
1784804400,89.918,90.138,89.538,89.838,1850.0
1784806200,89.828,90.338,89.828,90.118,1518.0
1784808000,90.118,90.968,89.858,90.768,1473.0
1784809800,90.788,90.948,90.438,90.828,1495.0
1784811600,90.828,91.198,90.478,91.168,1261.0
1784813400,91.168,91.328,90.728,90.738,1262.0
1784815200,90.738,91.488,90.718,91.318,1110.0
1784817000,91.318,91.788,90.898,91.298,1410.0
1784818800,91.298,91.978,91.158,91.448,1677.0
1784820600,91.498,91.838,91.128,91.438,1951.0
1784822400,91.498,92.198,91.298,91.568,2415.0
1784824200,91.578,92.498,91.348,92.348,2092.0
1784826000,92.338,92.568,91.598,92.358,2088.0
1784827800,92.358,92.758,91.928,92.508,2010.0
1784829600,92.498,93.378,92.348,93.098,2395.0
1784831400,93.088,93.388,92.398,92.468,2200.0
1784833200,92.468,92.978,92.198,92.498,1741.0
1784835000,92.478,93.188,92.478,92.938,1300.0
1784836800,92.948,93.398,92.918,93.188,1381.0
