ts,o,h,l,c,v
1782439200,29406.0,29619.1,29396.9,29594.8,4652.0
1782441000,29594.9,29606.1,29395.0,29432.9,5564.0
1782442800,29433.5,29498.8,29378.1,29436.0,7743.0
1782444600,29436.4,29440.5,29344.9,29362.6,7464.0
1782446400,29364.1,29403.8,29293.3,29340.1,7227.0
1782448200,29341.8,29347.6,29190.3,29220.3,6877.0
1782450000,29225.4,29232.5,29122.0,29143.4,6724.0
1782451800,29143.6,29157.8,28958.5,28992.6,6714.0
1782453600,28993.5,28996.9,28948.3,28976.4,6374.0
1782455400,28976.4,29096.5,28889.9,29093.1,7122.0
1782457200,29093.4,29112.5,29005.6,29051.1,6753.0
1782459000,29051.3,29072.6,28980.3,28997.5,6146.0
1782460800,28997.8,29108.5,28983.4,29097.0,6469.0
1782462600,29096.8,29136.9,29027.8,29053.6,6360.0
1782464400,29053.0,29126.0,29017.2,29120.9,6532.0
1782466200,29121.0,29262.7,29108.0,29230.2,5533.0
1782468000,29234.2,29265.9,29163.1,29264.7,5858.0
1782469800,29264.7,29290.4,29223.4,29254.5,5000.0
1782471600,29254.4,29284.9,29186.4,29231.0,5893.0
1782473400,29230.4,29231.9,29092.0,29126.6,5544.0
1782475200,29126.7,29139.2,29072.2,29106.0,5628.0
1782477000,29106.0,29171.9,29082.7,29098.5,5281.0
1782478800,29098.4,29127.0,29046.7,29101.0,4860.0
1782480600,29101.0,29114.9,29068.6,29089.2,4791.0
1782482400,29089.2,29152.7,29081.2,29097.4,5425.0
1782484200,29097.5,29125.1,29032.6,29078.1,5469.0
1782486000,29078.1,29176.4,29065.6,29123.5,6101.0
1782487800,29123.0,29133.2,29026.5,29043.0,6258.0
1782489600,29042.9,29090.1,28940.1,29089.5,7132.0
1782491400,29088.9,29191.3,28910.9,29171.5,8648.0
1782493200,29172.5,29390.9,29155.8,29321.4,8517.0
1782495000,29321.4,29344.0,29184.3,29231.4,8415.0
1782496800,29229.6,29319.8,29137.4,29319.8,8323.0
1782498600,29319.6,29442.9,29259.5,29347.9,8206.0
1782500400,29348.9,29353.5,29222.6,29287.3,8109.0
1782502200,29285.5,29372.0,29285.5,29339.5,7895.0
1782504000,29340.4,29427.1,29303.5,29361.8,7718.0
1782505800,29362.0,29403.5,29263.6,29272.0,7742.0
1782507600,29275.3,29309.4,29185.0,29189.9,7822.0
1782509400,29192.6,29239.6,29116.9,29143.4,7734.0
1782511200,29145.3,29232.3,29123.9,29179.4,7941.0
1782513000,29180.9,29296.8,29012.9,29030.4,8093.0
1782514800,29043.5,29132.3,28999.3,29070.0,7195.0
1782516600,29068.6,29075.4,28982.9,29020.6,5271.0
1782694800,29058.4,29327.5,29026.8,29297.8,5769.0
1782696600,29297.3,29334.1,29296.0,29297.8,4198.0
1782698400,29297.6,29405.3,29289.4,29387.9,4536.0
1782700200,29388.8,29421.9,29353.3,29358.4,4766.0
1782702000,29358.4,29360.6,29114.3,29119.0,7814.0
1782703800,29117.6,29243.5,29102.6,29231.5,7624.0
1782705600,29233.6,29260.8,29172.5,29179.5,7582.0
1782707400,29180.3,29296.5,29160.5,29256.1,7571.0
1782709200,29255.6,29270.3,29128.8,29263.6,7232.0
1782711000,29263.1,29282.9,29241.5,29262.6,6375.0
1782712800,29268.5,29316.9,29268.5,29294.1,5812.0
1782714600,29295.1,29343.8,29220.6,29331.8,6661.0
1782716400,29330.3,29331.4,29262.6,29279.3,5965.0
1782718200,29278.8,29293.0,29244.1,29257.5,5989.0
1782720000,29257.1,29295.3,29231.0,29272.0,6669.0
1782721800,29272.1,29410.3,29263.1,29408.1,6555.0
1782723600,29407.8,29413.6,29330.1,29386.7,6191.0
1782725400,29388.5,29422.9,29356.1,29369.4,4838.0
1782727200,29371.5,29393.7,29317.4,29382.6,5773.0
1782729000,29383.1,29434.0,29366.5,29402.0,5307.0
1782730800,29401.7,29468.5,29394.9,29433.1,6061.0
1782732600,29434.4,29459.6,29392.4,29400.0,5386.0
1782734400,29398.0,29426.4,29380.0,29416.9,4971.0
1782736200,29417.0,29425.1,29359.7,29403.4,4887.0
1782738000,29404.9,29461.6,29404.9,29456.0,4695.0
1782739800,29455.6,29484.4,29437.2,29480.2,4592.0
1782741600,29479.6,29496.0,29422.7,29450.0,5296.0
1782743400,29449.5,29496.9,29436.7,29443.4,5225.0
1782745200,29444.4,29477.4,29431.0,29455.9,5679.0
1782747000,29455.7,29468.9,29389.2,29443.5,5968.0
1782748800,29449.0,29471.9,29368.5,29386.4,6054.0
1782750600,29393.1,29576.9,29298.5,29356.6,8577.0
1782752400,29361.0,29367.8,29013.4,29283.8,8655.0
1782754200,29283.3,29454.6,29237.8,29453.6,8507.0
1782756000,29456.3,29513.6,29398.5,29509.1,8326.0
1782757800,29511.9,29586.1,29474.9,29578.1,7986.0
1782759600,29578.8,29645.8,29574.5,29609.5,7708.0
1782761400,29609.8,29671.3,29582.5,29654.8,7382.0
1782763200,29656.0,29752.3,29655.3,29750.5,7103.0
1782765000,29750.8,29776.5,29726.0,29742.8,6825.0
1782766800,29742.6,29763.0,29725.8,29731.3,6755.0
1782768600,29731.3,29807.6,29728.0,29771.3,6718.0
1782770400,29771.5,29797.1,29736.5,29764.8,7019.0
1782772200,29765.0,29805.6,29714.4,29786.4,7150.0
1782774000,29788.4,29788.4,29736.9,29759.5,4665.0
1782775800,29759.4,29760.4,29732.0,29747.0,3124.0
1782781200,29743.5,29776.8,29714.3,29751.4,4022.0
1782783000,29751.4,29769.4,29733.4,29753.4,3003.0
1782784800,29753.4,29785.9,29747.6,29777.5,2733.0
1782786600,29777.5,29795.0,29759.5,29781.4,3754.0
1782788400,29778.0,29827.4,29729.0,29738.5,7366.0
1782790200,29738.5,29755.9,29677.3,29751.0,7353.0
1782792000,29754.3,29807.1,29692.5,29806.1,7238.0
1782793800,29806.9,29820.0,29755.6,29795.4,6860.0
1782795600,29796.8,29797.4,29719.8,29770.4,6195.0
1782797400,29770.3,29792.9,29758.1,29761.8,5411.0
1782799200,29761.5,29806.8,29752.9,29802.9,5138.0
1782801000,29802.9,29871.3,29798.1,29837.3,5541.0
1782802800,29837.9,29911.1,29836.8,29911.1,5038.0
1782804600,29910.6,29950.0,29903.6,29927.6,5049.0
1782806400,29927.6,29957.9,29897.0,29902.4,5632.0
1782808200,29902.8,29911.8,29858.0,29908.4,6001.0
1782810000,29908.4,29913.9,29860.1,29886.0,5916.0
1782811800,29885.9,29889.6,29840.2,29874.5,4801.0
1782813600,29875.2,29891.6,29849.5,29858.7,5385.0
1782815400,29859.0,29872.5,29811.6,29823.1,5041.0
1782817200,29822.5,29868.9,29809.6,29866.0,5909.0
1782819000,29865.5,29875.9,29761.4,29811.5,5942.0
1782820800,29812.6,29828.9,29799.7,29800.7,4981.0
1782822600,29801.0,29835.1,29776.2,29823.9,4974.0
1782824400,29824.2,29859.6,29811.0,29856.9,4802.0
1782826200,29856.9,29892.2,29828.4,29881.9,4404.0
1782828000,29881.9,29911.1,29857.9,29875.6,5426.0
1782829800,29875.4,29916.1,29861.7,29879.4,5157.0
1782831600,29879.9,29884.1,29778.4,29780.4,6268.0
1782833400,29780.1,29799.0,29746.7,29754.5,6387.0
1782835200,29754.6,29793.4,29738.6,29788.2,6391.0
1782837000,29788.1,30106.5,29777.2,30106.5,8478.0
1782838800,30107.4,30165.8,30017.4,30151.9,8305.0
1782840600,30152.0,30183.1,30025.8,30045.9,8144.0
1782842400,30050.5,30156.8,30042.9,30152.5,7875.0
1782844200,30152.6,30223.1,30136.1,30201.6,7150.0
1782846000,30202.8,30249.9,30195.0,30236.1,6849.0
1782847800,30236.1,30287.9,30219.4,30269.5,6680.0
1782849600,30269.5,30304.1,30266.6,30271.9,6379.0
1782851400,30272.0,30287.0,30257.5,30265.8,6533.0
1782853200,30266.3,30289.4,30240.8,30275.4,6628.0
1782855000,30276.0,30316.6,30264.9,30295.6,6326.0
1782856800,30294.6,30341.1,30293.8,30316.6,6546.0
1782858600,30317.5,30334.1,30254.8,30263.6,7244.0
1782860400,30254.8,30284.8,30236.0,30245.5,5696.0
1782862200,30245.5,30251.6,30226.1,30237.1,3112.0
1782867600,30245.1,30278.7,30243.3,30276.3,3692.0
1782869400,30276.3,30276.3,30241.8,30253.9,2845.0
1782871200,30253.9,30282.8,30253.3,30269.3,2808.0
1782873000,30269.3,30286.4,30260.3,30276.8,3699.0
1782874800,30277.6,30294.8,30251.3,30279.9,6532.0
1782876600,30280.1,30292.4,30266.9,30267.3,5646.0
1782878400,30267.2,30272.6,30210.8,30229.6,6805.0
1782880200,30229.6,30246.9,30195.4,30196.6,6308.0
1782882000,30196.6,30199.2,30111.6,30165.1,6307.0
1782883800,30164.9,30188.9,30152.2,30181.4,5210.0
1782885600,30183.7,30209.2,30173.6,30181.4,5057.0
1782887400,30181.4,30220.8,30175.4,30210.3,5224.0
1782889200,30211.4,30211.4,30172.8,30195.3,5142.0
1782891000,30195.3,30218.2,30176.9,30187.6,4665.0
1782892800,30188.6,30206.6,30172.9,30180.1,5017.0
1782894600,30180.1,30195.2,30166.3,30173.1,5374.0
1782896400,30173.2,30187.6,30108.4,30138.9,5415.0
1782898200,30141.3,30163.3,30124.2,30135.0,4728.0
1782900000,30135.2,30138.2,30043.3,30093.2,5815.0
1782901800,30093.2,30126.7,30088.0,30117.8,4552.0
1782903600,30117.8,30118.2,30067.8,30074.8,5306.0
1782905400,30074.3,30121.0,30061.5,30120.9,4793.0
1782907200,30120.9,30121.4,30082.3,30097.2,4721.0
1782909000,30096.9,30129.5,30091.0,30127.8,4142.0
1782910800,30127.8,30139.8,30095.5,30138.7,4239.0
1782912600,30138.7,30157.7,30108.0,30150.9,3878.0
1782914400,30151.2,30179.0,30140.4,30143.4,4752.0
1782916200,30143.3,30145.8,30098.7,30106.2,5140.0
1782918000,30105.0,30131.3,30076.2,30112.8,5598.0
1782919800,30110.5,30137.7,29977.3,30010.9,7525.0
1782921600,30011.5,30057.7,29957.0,29980.9,7638.0
1782923400,29980.2,30026.7,29832.7,30025.4,8563.0
1782925200,30027.7,30070.6,29988.9,30029.3,8218.0
1782927000,30029.2,30032.1,29881.4,29936.9,8287.0
1782928800,29937.3,30088.7,29930.3,30086.4,8046.0
1782930600,30087.6,30098.6,29972.4,29998.9,7812.0
1782932400,29998.4,30024.9,29962.3,29987.9,7720.0
1782934200,29988.6,30006.3,29918.9,29933.3,7284.0
1782936000,29933.9,29983.7,29898.1,29953.4,7375.0
1782937800,29952.7,29966.6,29901.6,29906.7,7056.0
1782939600,29908.8,29933.7,29881.8,29902.9,6990.0
1782941400,29902.9,29918.6,29843.7,29876.2,6741.0
1782943200,29876.7,29959.2,29872.3,29933.9,7202.0
1782945000,29934.7,29975.2,29798.7,29824.9,7706.0
1782946800,29823.7,29829.2,29753.3,29796.3,5978.0
1782948600,29796.3,29809.9,29763.9,29809.9,4238.0
1782954000,29841.0,29855.2,29799.3,29842.5,3699.0
1782955800,29842.5,29860.1,29828.8,29854.7,2663.0
1782957600,29854.7,29857.2,29801.7,29813.6,2589.0
1782959400,29815.0,29822.0,29759.2,29792.2,4201.0
1782961200,29792.2,29812.6,29700.8,29809.0,7586.0
1782963000,29809.0,29864.7,29755.1,29856.1,7337.0
