Date,Close
2020-07-06,82.72000122070312
2020-07-07,82.16999816894531
2020-07-08,82.38999938964844
2020-07-09,82.20999908447266
2020-07-10,82.48999786376953
2020-07-13,82.04000091552734
2020-07-14,82.73999786376953
2020-07-15,83.20999908447266
2020-07-16,83.29000091552734
2020-07-17,83.5199966430664
2020-07-20,84.0199966430664
2020-07-21,84.41000366210938
2020-07-22,84.58000183105469
2020-07-23,84.5199966430664
2020-07-24,84.5999984741211
2020-07-27,84.80000305175781
2020-07-28,84.58000183105469
2020-07-29,85.05000305175781
2020-07-30,85.2300033569336
2020-07-31,85.38999938964844
2020-08-03,85.06999969482422
2020-08-04,85.04000091552734
2020-08-05,85.19000244140625
2020-08-06,85.37999725341797
2020-08-07,85.16999816894531
2020-08-10,85.20999908447266
2020-08-11,84.44000244140625
2020-08-12,84.45999908447266
2020-08-13,84.2300033569336
2020-08-14,84.08000183105469
2020-08-17,84.58000183105469
2020-08-18,84.70999908447266
2020-08-19,84.47000122070312
2020-08-20,84.75
2020-08-21,84.73999786376953
2020-08-24,85.12999725341797
2020-08-25,85.22000122070312
2020-08-26,85.20999908447266
2020-08-27,85.08000183105469
2020-08-28,85.1500015258789
2020-08-31,85.02999877929688
2020-09-01,85.1500015258789
2020-09-02,85.25
2020-09-03,84.72000122070312
2020-09-04,84.48999786376953
2020-09-08,84.0199966430664
2020-09-09,84.68000030517578
2020-09-10,84.27999877929688
2020-09-11,84.44999694824219
2020-09-14,84.36000061035156
2020-09-15,84.58999633789062
2020-09-16,84.58999633789062
2020-09-17,84.5
2020-09-18,84.29000091552734
2020-09-21,83.61000061035156
2020-09-22,83.9000015258789
2020-09-23,83.05000305175781
2020-09-24,83.0999984741211
2020-09-25,82.94999694824219
2020-09-28,83.48999786376953
2020-09-29,83.55999755859375
2020-09-30,83.9000015258789
2020-10-01,83.83000183105469
2020-10-02,83.83000183105469
2020-10-05,84.45999908447266
2020-10-06,84.2699966430664
2020-10-07,84.56999969482422
2020-10-08,84.76000213623047
2020-10-09,84.94999694824219
2020-10-12,85.37999725341797
2020-10-13,85.0
2020-10-14,84.79000091552734
2020-10-15,84.7300033569336
2020-10-16,84.62999725341797
2020-10-19,84.33000183105469
2020-10-20,84.62999725341797
2020-10-21,84.62000274658203
2020-10-22,84.7699966430664
2020-10-23,84.87000274658203
2020-10-26,84.12000274658203
2020-10-27,84.16000366210938
2020-10-28,83.45999908447266
2020-10-29,83.69999694824219
2020-10-30,83.87999725341797
2020-11-02,83.72000122070312
2020-11-03,84.44000244140625
2020-11-04,85.2300033569336
2020-11-05,85.52999877929688
2020-11-06,85.2300033569336
2020-11-09,85.87999725341797
2020-11-10,85.76000213623047
2020-11-11,85.7300033569336
2020-11-12,85.1500015258789
2020-11-13,85.44000244140625
2020-11-16,85.91999816894531
2020-11-17,85.94999694824219
2020-11-18,85.79000091552734
2020-11-19,86.08000183105469
2020-11-20,85.91999816894531
2020-11-23,86.05000305175781
2020-11-24,86.30999755859375
2020-11-25,86.2699966430664
2020-11-27,86.41000366210938
2020-11-30,86.31999969482422
2020-12-01,86.19999694824219
2020-12-02,86.44000244140625
2020-12-03,86.48999786376953
2020-12-04,86.8499984741211
2020-12-07,86.80999755859375
2020-12-08,86.73999786376953
2020-12-09,86.61000061035156
2020-12-10,86.7699966430664
2020-12-11,86.68000030517578
2020-12-14,86.69999694824219
2020-12-15,86.97000122070312
2020-12-16,86.83999633789062
2020-12-17,86.61000061035156
2020-12-18,86.68000030517578
2020-12-21,86.37000274658203
2020-12-22,86.4800033569336
2020-12-23,86.87000274658203
2020-12-24,87.05000305175781
2020-12-28,87.16000366210938
2020-12-29,87.05000305175781
2020-12-30,87.2300033569336
2020-12-31,87.30000305175781
2021-01-04,87.12000274658203
2021-01-05,87.1500015258789
2021-01-06,86.98999786376953
2021-01-07,87.23999786376953
2021-01-08,87.37000274658203
2021-01-11,86.9000015258789
2021-01-12,87.01000213623047
2021-01-13,87.2699966430664
2021-01-14,87.25
2021-01-15,87.11000061035156
2021-01-19,87.36000061035156
2021-01-20,87.5199966430664
2021-01-21,87.47000122070312
2021-01-22,87.30000305175781
2021-01-25,87.31999969482422
2021-01-26,87.19000244140625
2021-01-27,86.94000244140625
2021-01-28,87.19999694824219
2021-01-29,86.97000122070312
2021-02-01,86.93000030517578
2021-02-02,87.13999938964844
2021-02-03,87.20999908447266
2021-02-04,87.38999938964844
2021-02-05,87.5199966430664
2021-02-08,87.77999877929688
2021-02-09,87.62000274658203
2021-02-10,87.5999984741211
2021-02-11,87.63999938964844
2021-02-12,87.77999877929688
2021-02-16,87.63999938964844
2021-02-17,87.61000061035156
2021-02-18,87.48999786376953
2021-02-19,87.5
2021-02-22,87.2300033569336
2021-02-23,87.44000244140625
2021-02-24,87.52999877929688
2021-02-25,86.69999694824219
2021-02-26,86.44000244140625
2021-03-01,87.0999984741211
2021-03-02,86.97000122070312
2021-03-03,86.69000244140625
2021-03-04,86.36000061035156
2021-03-05,86.62000274658203
2021-03-08,85.98999786376953
2021-03-09,86.11000061035156
2021-03-10,86.37999725341797
2021-03-11,86.69999694824219
2021-03-12,86.45999908447266
2021-03-15,86.47000122070312
2021-03-16,86.2699966430664
2021-03-17,86.38999938964844
2021-03-18,85.7300033569336
2021-03-19,86.05999755859375
2021-03-22,86.37000274658203
2021-03-23,86.45999908447266
2021-03-24,86.51000213623047
2021-03-25,86.66000366210938
2021-03-26,86.91999816894531
2021-03-29,86.97000122070312
2021-03-30,86.76000213623047
2021-03-31,87.18000030517578
2021-04-01,87.06999969482422
2021-04-05,87.11000061035156
2021-04-06,87.26000213623047
2021-04-07,87.2300033569336
2021-04-08,87.26000213623047
2021-04-09,87.19999694824219
2021-04-12,87.11000061035156
2021-04-13,87.16999816894531
2021-04-14,87.12999725341797
2021-04-15,87.4800033569336
2021-04-16,87.30000305175781
2021-04-19,87.16000366210938
2021-04-20,87.01000213623047
2021-04-21,87.30000305175781
2021-04-22,87.13999938964844
2021-04-23,87.37000274658203
2021-04-26,87.33000183105469
2021-04-27,87.20999908447266
2021-04-28,87.37999725341797
2021-04-29,87.4800033569336
2021-04-30,87.44000244140625
2021-05-03,87.18000030517578
2021-05-04,87.12999725341797
2021-05-05,87.30000305175781
2021-05-06,87.2699966430664
2021-05-07,87.33000183105469
2021-05-10,87.12999725341797
2021-05-11,87.04000091552734
2021-05-12,86.62000274658203
2021-05-13,86.93000030517578
2021-05-14,87.20999908447266
2021-05-17,87.05000305175781
2021-05-18,86.83999633789062
2021-05-19,86.61000061035156
2021-05-20,86.9800033569336
2021-05-21,87.11000061035156
2021-05-24,87.20999908447266
2021-05-25,87.22000122070312
2021-05-26,87.25
2021-05-27,87.20999908447266
2021-05-28,87.18000030517578
2021-06-01,87.1500015258789
2021-06-02,87.26000213623047
2021-06-03,87.08000183105469
2021-06-04,87.2699966430664
2021-06-07,87.30000305175781
2021-06-08,87.36000061035156
2021-06-09,87.43000030517578
2021-06-10,87.58999633789062
2021-06-11,87.62000274658203
2021-06-14,87.54000091552734
2021-06-15,87.52999877929688
2021-06-16,87.41000366210938
2021-06-17,87.47000122070312
2021-06-18,87.43000030517578
2021-06-21,87.5999984741211
2021-06-22,87.66000366210938
2021-06-23,87.56999969482422
2021-06-24,87.83999633789062
2021-06-25,87.93000030517578
2021-06-28,87.91999816894531
2021-06-29,88.02999877929688
2021-06-30,88.04000091552734
2021-07-01,87.91999816894531
2021-07-02,88.05999755859375
2021-07-06,88.01000213623047
2021-07-07,88.04000091552734
2021-07-08,87.8499984741211
2021-07-09,88.0
2021-07-12,87.97000122070312
2021-07-13,87.70999908447266
2021-07-14,87.8499984741211
2021-07-15,87.79000091552734
2021-07-16,87.66999816894531
2021-07-19,87.08000183105469
2021-07-20,87.5199966430664
2021-07-21,87.7300033569336
2021-07-22,87.77999877929688
2021-07-23,87.94999694824219
2021-07-26,87.81999969482422
2021-07-27,87.69999694824219
2021-07-28,87.7699966430664
2021-07-29,87.95999908447266
2021-07-30,87.83999633789062
2021-08-02,87.33999633789062
2021-08-03,87.44000244140625
2021-08-04,87.27999877929688
2021-08-05,87.4800033569336
2021-08-06,87.37999725341797
2021-08-09,87.18000030517578
2021-08-10,86.9800033569336
2021-08-11,87.12000274658203
2021-08-12,87.2699966430664
2021-08-13,87.45999908447266
2021-08-16,87.48999786376953
2021-08-17,87.29000091552734
2021-08-18,87.08999633789062
2021-08-19,87.08000183105469
2021-08-20,87.29000091552734
2021-08-23,87.55999755859375
2021-08-24,87.68000030517578
2021-08-25,87.7699966430664
2021-08-26,87.72000122070312
2021-08-27,87.95999908447266
2021-08-30,88.06999969482422
2021-08-31,88.08999633789062
2021-09-01,87.88999938964844
2021-09-02,88.0
2021-09-03,88.01000213623047
2021-09-07,87.77999877929688
2021-09-08,87.87999725341797
2021-09-09,87.95999908447266
2021-09-10,87.83000183105469
2021-09-13,88.05000305175781
2021-09-14,88.01000213623047
2021-09-15,88.13999938964844
2021-09-16,88.11000061035156
2021-09-17,88.0
2021-09-20,87.69000244140625
2021-09-21,87.83999633789062
2021-09-22,88.0
2021-09-23,88.04000091552734
2021-09-24,87.91000366210938
2021-09-27,87.83000183105469
2021-09-28,87.43000030517578
2021-09-29,87.58999633789062
2021-09-30,87.48999786376953
2021-10-01,87.41000366210938
2021-10-04,87.0999984741211
2021-10-05,87.05999755859375
2021-10-06,87.01000213623047
2021-10-07,87.0199966430664
2021-10-08,86.76000213623047
2021-10-11,86.48999786376953
2021-10-12,86.6500015258789
2021-10-13,86.87999725341797
2021-10-14,87.37000274658203
2021-10-15,87.22000122070312
2021-10-18,87.18000030517578
2021-10-19,87.23999786376953
2021-10-20,87.2699966430664
2021-10-21,87.05000305175781
2021-10-22,86.83999633789062
2021-10-25,86.98999786376953
2021-10-26,87.01000213623047
2021-10-27,86.94000244140625
2021-10-28,87.16000366210938
2021-10-29,86.93000030517578
2021-11-01,86.55999755859375
2021-11-02,86.7699966430664
2021-11-03,86.94000244140625
2021-11-04,87.16999816894531
2021-11-05,87.5
2021-11-08,87.38999938964844
2021-11-09,87.45999908447266
2021-11-10,86.97000122070312
2021-11-11,86.81999969482422
2021-11-12,86.8499984741211
2021-11-15,86.75
2021-11-16,86.79000091552734
2021-11-17,86.69999694824219
2021-11-18,86.62999725341797
2021-11-19,86.55999755859375
2021-11-22,86.2300033569336
2021-11-23,86.11000061035156
2021-11-24,86.08999633789062
2021-11-26,85.47000122070312
2021-11-29,86.0
2021-11-30,85.63999938964844
2021-12-01,85.37000274658203
2021-12-02,86.0
2021-12-03,86.0
2021-12-06,86.37999725341797
2021-12-07,86.83999633789062
2021-12-08,86.81999969482422
2021-12-09,86.43000030517578
2021-12-10,86.62999725341797
2021-12-13,86.62999725341797
2021-12-14,86.4800033569336
2021-12-15,86.80999755859375
2021-12-16,86.44999694824219
2021-12-17,86.37000274658203
2021-12-20,86.22000122070312
2021-12-21,86.68000030517578
2021-12-22,86.91000366210938
2021-12-23,87.16000366210938
2021-12-27,87.25
2021-12-28,87.20999908447266
2021-12-29,87.06999969482422
2021-12-30,87.02999877929688
2021-12-31,87.01000213623047
2022-01-03,86.97000122070312
2022-01-04,86.75
2022-01-05,86.08000183105469
2022-01-06,86.08999633789062
2022-01-07,85.87000274658203
2022-01-10,85.94000244140625
2022-01-11,86.33999633789062
2022-01-12,86.4800033569336
2022-01-13,86.16999816894531
2022-01-14,86.08999633789062
2022-01-18,85.66999816894531
2022-01-19,85.58999633789062
2022-01-20,85.43000030517578
2022-01-21,85.44000244140625
2022-01-24,85.3499984741211
2022-01-25,85.0999984741211
2022-01-26,84.80999755859375
2022-01-27,84.44000244140625
2022-01-28,84.68000030517578
2022-01-31,84.69999694824219
2022-02-01,84.7300033569336
2022-02-02,84.86000061035156
2022-02-03,84.0999984741211
2022-02-04,83.7699966430664
2022-02-07,83.70999908447266
2022-02-08,83.62000274658203
2022-02-09,84.05999755859375
2022-02-10,82.94999694824219
2022-02-11,82.66000366210938
2022-02-14,82.5199966430664
2022-02-15,82.66000366210938
2022-02-16,83.12000274658203
2022-02-17,82.7699966430664
2022-02-18,82.88999938964844
2022-02-22,82.69999694824219
2022-02-23,82.55000305175781
2022-02-24,83.13999938964844
2022-02-25,83.61000061035156
2022-02-28,83.66999816894531
2022-03-01,83.12999725341797
2022-03-02,83.33000183105469
2022-03-03,83.08000183105469
2022-03-04,82.54000091552734
2022-03-07,81.81999969482422
2022-03-08,81.52999877929688
2022-03-09,82.20999908447266
2022-03-10,81.5199966430664
2022-03-11,80.93000030517578
2022-03-14,79.97000122070312
2022-03-15,80.56999969482422
2022-03-16,81.69999694824219
2022-03-17,82.26000213623047
2022-03-18,82.52999877929688
2022-03-21,81.58000183105469
2022-03-22,82.0
2022-03-23,81.73999786376953
2022-03-24,81.91000366210938
2022-03-25,81.31999969482422
2022-03-28,81.83000183105469
2022-03-29,82.83999633789062
2022-03-30,82.58999633789062
2022-03-31,82.29000091552734
2022-04-01,81.94999694824219
2022-04-04,82.56999969482422
2022-04-05,81.5
2022-04-06,80.86000061035156
2022-04-07,80.7300033569336
2022-04-08,80.23999786376953
2022-04-11,79.69000244140625
2022-04-12,80.30000305175781
2022-04-13,80.77999877929688
2022-04-14,80.23999786376953
2022-04-18,80.11000061035156
