Date,Close
2020-07-03,3294.3798828125
2020-07-06,3350.030029296875
2020-07-07,3321.56005859375
2020-07-08,3286.090087890625
2020-07-09,3261.169921875
2020-07-10,3296.219970703125
2020-07-13,3350.0
2020-07-14,3321.389892578125
2020-07-15,3378.2099609375
2020-07-16,3365.35009765625
2020-07-17,3365.60009765625
2020-07-20,3388.340087890625
2020-07-21,3405.35009765625
2020-07-22,3370.760009765625
2020-07-23,3371.739990234375
2020-07-24,3310.889892578125
2020-07-27,3302.840087890625
2020-07-28,3303.56005859375
2020-07-29,3300.159912109375
2020-07-30,3208.199951171875
2020-07-31,3174.320068359375
2020-08-03,3248.280029296875
2020-08-04,3254.2900390625
2020-08-05,3268.3798828125
2020-08-06,3240.389892578125
2020-08-07,3252.64990234375
2020-08-10,3259.7099609375
2020-08-11,3332.1201171875
2020-08-12,3363.179931640625
2020-08-13,3342.85009765625
2020-08-14,3305.050048828125
2020-08-17,3305.85009765625
2020-08-18,3289.639892578125
2020-08-19,3317.6201171875
2020-08-20,3273.97998046875
2020-08-21,3259.75
2020-08-24,3331.739990234375
2020-08-25,3329.7099609375
2020-08-26,3356.760009765625
2020-08-27,3331.0400390625
2020-08-28,3315.5400390625
2020-08-31,3272.510009765625
2020-09-01,3277.580078125
2020-09-02,3337.77001953125
2020-09-03,3304.219970703125
2020-09-04,3260.590087890625
2020-09-07,3314.070068359375
2020-09-08,3267.3701171875
2020-09-09,3324.830078125
2020-09-10,3312.77001953125
2020-09-11,3315.81005859375
2020-09-14,3316.7900390625
2020-09-15,3332.260009765625
2020-09-16,3338.840087890625
2020-09-17,3316.570068359375
2020-09-18,3283.68994140625
2020-09-21,3160.949951171875
2020-09-22,3164.1298828125
2020-09-23,3180.110107421875
2020-09-24,3159.639892578125
2020-09-25,3137.06005859375
2020-09-28,3223.18994140625
2020-09-29,3214.300048828125
2020-09-30,3193.610107421875
2020-10-01,3194.090087890625
2020-10-02,3190.929931640625
2020-10-05,3220.219970703125
2020-10-06,3233.300048828125
2020-10-07,3233.429931640625
2020-10-08,3255.760009765625
2020-10-09,3273.1201171875
2020-10-12,3298.1201171875
2020-10-13,3279.18994140625
2020-10-14,3273.280029296875
2020-10-15,3192.68994140625
2020-10-16,3245.469970703125
2020-10-19,3242.510009765625
2020-10-20,3227.8701171875
2020-10-21,3180.699951171875
