ts,open,high,low,close
1782360720,29693.1,29699.8,29692.3,29695.8
1782360780,29695.9,29699.8,29690.1,29692.1
1782360840,29692.3,29698.1,29688.3,29694.1
1782360900,29693.9,29699.3,29688.2,29692.8
1782360960,29692.1,29695.3,29677.4,29689.1
1782361020,29689.4,29706.1,29687.6,29700.1
1782361080,29700.1,29700.4,29682.9,29687.8
1782361140,29687.6,29698.2,29675.7,29697.1
1782361200,29697.6,29707.1,29695.4,29705.9
1782361260,29705.8,29711.6,29704.7,29705.7
1782361320,29705.4,29712.8,29701.6,29711.1
1782361380,29709.9,29713.8,29703.1,29713.8
1782361440,29714.2,29714.7,29701.4,29701.8
1782361500,29701.4,29706.4,29691.8,29691.8
1782361560,29691.8,29696.3,29686.3,29688.3
1782361620,29688.2,29703.6,29687.7,29693.3
1782361680,29693.6,29701.6,29691.7,29694.8
1782361740,29694.4,29694.8,29686.1,29689.3
1782361800,29689.9,29695.4,29684.6,29689.6
1782361860,29689.3,29702.8,29687.4,29697.8
1782361920,29697.3,29708.8,29696.1,29699.2
1782361980,29699.6,29705.1,29697.7,29703.3
1782362040,29703.3,29718.3,29700.9,29716.7
1782362100,29715.7,29729.1,29713.9,29729.1
1782362160,29728.9,29734.8,29724.2,29724.3
1782362220,29724.2,29747.3,29720.7,29743.4
1782362280,29743.4,29751.3,29741.8,29745.2
1782362340,29746.2,29752.3,29737.4,29737.4
1782362400,29737.4,29742.6,29727.2,29729.6
1782362460,29729.6,29734.7,29723.4,29725.8
1782362520,29725.8,29733.3,29717.9,29733.3
1782362580,29733.6,29743.1,29733.4,29735.7
1782362640,29735.6,29735.9,29716.4,29720.6
1782362700,29720.6,29721.9,29712.2,29718.1
1782362760,29718.7,29724.7,29711.9,29718.7
1782362820,29718.9,29727.4,29717.6,29726.2
1782362880,29726.4,29728.8,29718.4,29723.2
1782362940,29723.2,29738.7,29721.8,29738.4
1782363000,29738.6,29744.7,29727.3,29737.3
1782363060,29738.3,29745.9,29732.7,29743.1
1782363120,29743.4,29748.7,29743.1,29747.7
1782363180,29747.8,29750.4,29744.6,29746.2
1782363240,29746.2,29748.1,29740.2,29746.7
1782363300,29746.7,29754.8,29744.9,29751.9
1782363360,29752.4,29754.2,29746.8,29751.8
1782363420,29752.1,29755.1,29736.2,29738.4
1782363480,29738.6,29739.9,29727.3,29731.1
1782363540,29731.2,29733.9,29721.7,29722.2
1782363600,29722.1,29725.3,29713.1,29714.9
1782363660,29714.9,29730.9,29714.9,29729.4
1782363720,29729.4,29741.1,29729.2,29733.3
1782363780,29734.3,29742.3,29732.6,29741.4
1782363840,29741.8,29741.9,29734.4,29737.4
1782363900,29737.4,29744.4,29729.2,29736.8
1782363960,29736.7,29739.8,29728.6,29731.4
1782364020,29731.3,29734.6,29718.7,29720.1
1782364080,29719.9,29722.1,29711.8,29718.8
1782364140,29718.8,29721.1,29710.9,29719.2
1782364200,29718.8,29718.8,29702.6,29705.7
1782364260,29705.1,29706.4,29688.7,29688.7
1782364320,29687.8,29688.8,29667.3,29676.8
1782364380,29676.9,29681.2,29667.6,29671.8
1782364440,29672.2,29677.2,29668.1,29668.7
1782364500,29669.4,29674.6,29655.6,29656.4
1782364560,29656.4,29667.1,29649.2,29664.4
1782364620,29664.6,29680.9,29663.2,29678.8
1782364680,29678.7,29678.7,29668.3,29673.1
1782364740,29673.3,29696.8,29673.3,29694.9
1782364800,29694.7,29700.7,29687.9,29688.4
1782364860,29688.4,29697.2,29683.4,29694.6
1782364920,29694.3,29710.9,29692.4,29708.3
1782364980,29708.2,29713.6,29698.9,29699.2
1782365040,29699.1,29703.8,29690.6,29690.8
1782365100,29691.1,29701.9,29687.3,29701.2
1782365160,29701.4,29712.2,29699.8,29710.2
1782365220,29710.2,29715.3,29704.6,29711.6
1782365280,29711.6,29716.6,29710.3,29714.2
1782365340,29714.7,29719.8,29708.2,29709.6
1782365400,29709.6,29714.9,29700.8,29712.4
1782365460,29712.8,29715.6,29708.4,29714.3
1782365520,29714.4,29720.3,29712.3,29718.3
1782365580,29718.4,29720.3,29706.8,29713.2
1782365640,29713.7,29716.2,29709.8,29713.9
1782365700,29713.9,29715.7,29708.4,29715.7
1782365760,29715.8,29721.3,29709.4,29718.4
1782365820,29718.3,29720.6,29716.4,29716.9
1782365880,29716.8,29717.1,29707.9,29707.9
1782365940,29708.2,29714.7,29702.6,29711.3
1782366000,29711.4,29713.8,29693.3,29693.3
1782366060,29693.1,29695.8,29691.4,29693.4
1782366120,29693.7,29696.3,29691.3,29694.6
1782366180,29694.6,29699.2,29691.7,29697.1
1782366240,29697.1,29703.2,29695.6,29698.8
1782366300,29698.9,29701.7,29695.1,29696.4
1782366360,29696.6,29697.6,29690.2,29695.1
1782366420,29695.4,29706.7,29694.3,29704.8
1782366480,29704.9,29708.6,29699.7,29703.6
1782366540,29703.4,29706.7,29702.9,29704.9
1782366600,29705.1,29706.3,29695.1,29698.7
1782366660,29698.6,29705.7,29697.2,29698.2
1782366720,29698.4,29715.3,29696.2,29715.3
1782366780,29715.1,29718.1,29708.9,29711.9
1782366840,29711.7,29717.9,29710.7,29715.7
1782366900,29715.3,29717.6,29708.9,29712.2
1782366960,29711.9,29720.9,29708.2,29720.6
1782367020,29720.8,29721.8,29714.4,29718.7
1782367080,29718.3,29726.4,29717.9,29724.7
1782367140,29724.8,29724.8,29720.9,29722.7
1782367200,29722.4,29727.9,29717.6,29722.3
1782367260,29722.4,29738.8,29720.7,29737.4
1782367320,29737.3,29744.6,29733.2,29733.6
1782367380,29733.2,29735.4,29728.1,29729.2
1782367440,29729.2,29737.7,29724.9,29735.4
1782367500,29735.4,29745.2,29731.2,29743.7
1782367560,29743.4,29745.9,29740.9,29742.2
1782367620,29741.9,29744.8,29738.4,29741.7
1782367680,29741.4,29746.3,29740.4,29741.9
1782367740,29741.7,29742.2,29729.7,29730.4
1782367800,29730.7,29736.1,29727.9,29736.1
1782367860,29735.8,29737.6,29730.9,29736.6
1782367920,29736.4,29738.4,29727.9,29728.4
1782367980,29728.4,29733.4,29722.8,29724.7
1782368040,29724.7,29732.6,29722.9,29731.2
1782368100,29731.9,29738.4,29707.3,29722.8
1782368160,29722.8,29738.4,29722.8,29738.4
1782368220,29738.4,29746.9,29736.1,29745.8
1782368280,29746.3,29751.6,29739.4,29748.3
1782368340,29748.2,29751.4,29746.3,29748.8
1782368400,29748.9,29748.9,29741.3,29746.2
1782368460,29745.9,29753.1,29742.2,29752.3
1782368520,29752.7,29753.6,29744.8,29750.7
1782368580,29750.9,29759.7,29749.7,29759.1
1782368640,29759.2,29762.6,29752.9,29754.9
1782368700,29754.9,29755.6,29746.9,29753.9
1782368760,29753.6,29756.9,29751.3,29756.3
1782368820,29756.3,29759.2,29750.4,29753.3
1782368880,29752.8,29754.2,29744.7,29745.3
1782368940,29744.9,29749.3,29741.4,29749.3
1782369000,29749.1,29765.7,29747.1,29763.4
1782369060,29762.9,29768.8,29760.2,29760.9
1782369120,29760.8,29761.6,29746.4,29752.7
1782369180,29752.7,29753.2,29743.7,29744.3
1782369240,29744.3,29749.9,29743.6,29747.8
1782369300,29747.6,29748.7,29732.8,29734.6
1782369360,29734.8,29736.7,29728.9,29733.8
1782369420,29733.8,29749.7,29733.6,29739.4
1782369480,29739.4,29742.2,29733.9,29734.8
1782369540,29734.8,29744.4,29732.9,29741.2
1782369600,29741.2,29741.3,29732.3,29737.8
1782369660,29737.9,29742.7,29735.6,29738.8
1782369720,29738.7,29740.1,29730.2,29732.3
1782369780,29732.3,29732.8,29724.4,29727.6
1782369840,29727.4,29734.3,29724.9,29734.3
1782369900,29734.4,29737.1,29728.7,29730.3
1782369960,29730.1,29739.6,29728.6,29739.6
1782370020,29740.4,29746.3,29733.6,29739.6
1782370080,29739.6,29747.2,29738.2,29747.2
1782370140,29747.2,29757.4,29745.4,29754.7
1782370200,29754.7,29756.6,29745.3,29753.8
1782370260,29753.4,29760.6,29751.9,29759.8
1782370320,29760.2,29767.8,29759.6,29762.9
1782370380,29762.4,29766.8,29761.8,29761.8
1782370440,29761.8,29764.6,29756.7,29764.4
1782370500,29764.6,29766.9,29762.3,29766.8
1782370560,29766.9,29767.7,29759.9,29762.3
1782370620,29762.1,29762.6,29755.1,29758.2
1782370680,29758.3,29762.9,29757.6,29761.4
1782370740,29761.4,29761.6,29755.7,29757.9
1782370800,29759.2,29761.2,29752.2,29755.4
1782370860,29755.1,29763.7,29754.7,29760.8
1782370920,29760.8,29763.8,29752.6,29753.8
1782370980,29753.9,29758.3,29751.9,29757.9
1782371040,29757.9,29762.8,29756.7,29757.1
1782371100,29756.7,29763.1,29754.9,29760.6
1782371160,29760.6,29761.9,29757.2,29757.2
1782371220,29757.2,29765.1,29757.2,29764.4
1782371280,29764.4,29765.3,29757.4,29758.2
1782371340,29757.7,29766.8,29756.8,29765.9
1782371400,29766.2,29768.2,29758.9,29759.7
1782371460,29759.7,29767.2,29754.7,29764.1
1782371520,29763.9,29764.8,29758.4,29759.7
1782371580,29759.8,29763.8,29757.2,29763.8
1782371640,29763.8,29765.6,29753.4,29753.4
1782371700,29753.7,29759.3,29751.7,29756.4
1782371760,29756.4,29760.4,29751.8,29751.9
1782371820,29751.7,29751.7,29736.6,29740.4
1782371880,29740.8,29750.8,29738.7,29749.4
1782371940,29749.4,29752.7,29742.9,29750.9
1782372000,29750.9,29757.7,29750.2,29752.3
1782372060,29752.3,29761.1,29750.8,29759.2
1782372120,29760.6,29768.3,29758.6,29766.9
1782372180,29766.9,29767.1,29760.8,29762.4
1782372240,29762.4,29766.2,29755.8,29756.1
1782372300,29755.2,29755.4,29748.6,29752.6
1782372360,29752.7,29755.6,29745.3,29745.3
1782372420,29745.8,29748.7,29745.2,29746.6
1782372480,29746.6,29748.3,29742.2,29744.3
1782372540,29744.3,29745.2,29741.8,29743.6
1782372600,29743.6,29746.8,29738.8,29739.8
1782372660,29740.2,29740.9,29725.7,29725.7
1782372720,29725.7,29728.4,29722.7,29726.2
1782372780,29726.4,29730.6,29723.8,29730.3
1782372840,29729.9,29736.1,29725.2,29736.1
1782372900,29736.2,29739.7,29725.1,29728.1
1782372960,29727.9,29735.4,29727.9,29732.8
1782373020,29734.3,29743.6,29734.3,29742.9
1782373080,29742.9,29753.8,29741.2,29748.2
1782373140,29748.2,29754.2,29747.9,29750.7
1782373200,29750.7,29755.6,29746.4,29746.4
1782373260,29745.9,29747.7,29738.9,29743.3
1782373320,29743.4,29752.7,29743.1,29752.7
1782373380,29752.7,29757.8,29751.7,29755.4
1782373440,29755.3,29763.3,29753.4,29762.1
1782373500,29762.6,29764.4,29757.3,29759.2
1782373560,29759.2,29762.7,29757.4,29762.7
1782373620,29762.4,29764.6,29758.7,29764.4
1782373680,29764.3,29773.8,29763.2,29769.3
1782373740,29769.3,29769.6,29759.6,29764.4
1782373800,29764.4,29779.8,29764.3,29778.2
1782373860,29778.2,29778.2,29772.4,29776.4
1782373920,29776.4,29781.3,29776.3,29780.1
1782373980,29780.6,29787.6,29777.1,29785.8
1782374040,29785.8,29786.1,29776.8,29776.9
1782374100,29776.9,29778.3,29773.1,29777.7
1782374160,29777.6,29777.6,29768.3,29768.4
1782374220,29768.4,29775.9,29768.4,29771.9
1782374280,29771.3,29771.8,29758.4,29759.1
1782374340,29761.3,29765.6,29758.7,29764.8
1782374400,29764.9,29776.6,29764.3,29767.4
1782374460,29767.4,29786.6,29767.4,29784.8
1782374520,29784.7,29790.6,29783.3,29787.8
1782374580,29786.9,29787.2,29779.7,29782.3
1782374640,29782.4,29788.7,29781.7,29787.2
1782374700,29787.2,29798.3,29786.7,29795.9
1782374760,29795.9,29797.6,29789.2,29790.4
1782374820,29790.3,29797.6,29789.8,29794.1
1782374880,29794.6,29798.3,29792.6,29796.4
1782374940,29796.4,29797.6,29791.9,29795.1
1782375000,29795.1,29796.2,29786.9,29790.8
1782375060,29790.8,29791.2,29782.4,29783.4
1782375120,29783.4,29788.7,29781.9,29785.7
1782375180,29786.3,29794.1,29786.2,29792.1
1782375240,29792.1,29795.4,29790.6,29793.7
1782375300,29793.7,29797.1,29791.6,29795.7
1782375360,29795.7,29800.7,29794.4,29800.4
1782375420,29800.4,29801.1,29796.2,29798.8
1782375480,29798.3,29798.8,29789.3,29789.3
1782375540,29789.3,29791.8,29786.1,29788.4
1782375600,29788.4,29792.3,29786.7,29791.1
1782375660,29791.1,29796.7,29791.1,29795.9
1782375720,29795.9,29800.2,29793.4,29799.7
1782375780,29799.7,29808.8,29797.1,29808.4
1782375840,29808.6,29813.4,29805.2,29809.7
1782375900,29809.7,29811.9,29805.7,29805.8
1782375960,29805.7,29813.9,29804.2,29813.2
1782376020,29813.2,29818.8,29811.4,29816.3
1782376080,29816.3,29821.3,29812.1,29817.4
1782376140,29816.9,29821.6,29815.4,29817.7
1782376200,29817.3,29819.7,29812.6,29817.3
1782376260,29817.3,29823.7,29816.6,29821.6
1782376320,29821.6,29826.2,29817.7,29818.3
1782376380,29818.3,29826.8,29816.2,29826.2
1782376440,29826.6,29831.2,29823.1,29830.7
1782376500,29831.6,29834.3,29825.2,29828.7
1782376560,29829.2,29831.6,29818.7,29822.8
1782376620,29822.8,29827.9,29819.2,29824.7
1782376680,29824.7,29828.9,29823.1,29826.8
1782376740,29826.3,29827.9,29822.3,29826.1
1782376800,29826.1,29839.3,29825.7,29836.1
1782376860,29835.8,29838.2,29831.4,29837.6
1782376920,29837.6,29845.6,29834.7,29843.6
1782376980,29843.7,29843.7,29830.3,29830.9
1782377040,29832.4,29838.8,29829.9,29830.2
1782377100,29830.2,29832.2,29825.3,29827.9
1782377160,29827.7,29830.9,29823.2,29824.3
1782377220,29823.8,29824.1,29812.6,29821.4
1782377280,29821.2,29829.2,29819.6,29823.9
1782377340,29823.7,29825.1,29820.6,29823.6
1782377400,29823.2,29823.4,29813.3,29815.9
1782377460,29815.8,29824.2,29814.7,29824.2
1782377520,29823.9,29830.8,29822.4,29828.6
1782377580,29828.4,29828.4,29817.2,29817.6
1782377640,29817.4,29824.6,29813.9,29818.1
1782377700,29817.9,29819.1,29810.6,29814.3
1782377760,29813.3,29820.3,29807.2,29819.4
1782377820,29819.6,29820.6,29809.8,29814.7
1782377880,29815.1,29816.8,29813.8,29815.1
1782377940,29815.1,29817.9,29812.8,29813.4
1782378000,29813.9,29830.4,29813.8,29828.1
1782378060,29828.3,29828.3,29820.3,29825.6
1782378120,29824.3,29832.4,29824.3,29831.9
1782378180,29832.2,29834.4,29815.4,29823.3
1782378240,29823.3,29825.8,29812.1,29812.9
1782378300,29813.7,29814.7,29806.7,29810.4
1782378360,29810.4,29810.8,29802.2,29807.0
1782378420,29807.0,29821.4,29806.2,29820.9
1782378480,29820.9,29826.3,29819.9,29826.3
1782378540,29825.5,29830.2,29821.3,29825.3
1782378600,29825.0,29825.9,29819.2,29824.2
1782378660,29823.7,29827.7,29818.7,29825.5
1782378720,29827.5,29828.9,29823.3,29828.8
1782378780,29828.9,29843.3,29828.5,29843.3
1782378840,29844.3,29844.7,29836.7,29836.7
1782378900,29836.7,29843.5,29832.3,29841.4
1782378960,29841.4,29846.9,29840.0,29843.5
1782379020,29843.5,29846.9,29843.0,29844.9
1782379080,29845.0,29849.7,29844.4,29849.2
1782379140,29849.3,29850.4,29845.0,29846.8
1782379200,29847.0,29851.4,29845.2,29850.8
1782379260,29850.8,29852.3,29842.7,29847.9
1782379320,29847.8,29853.8,29846.0,29853.8
1782379380,29853.8,29855.7,29851.8,29852.2
1782379440,29852.5,29855.3,29850.9,29855.3
1782379500,29855.3,29855.3,29849.5,29851.5
1782379560,29851.8,29852.2,29842.4,29849.4
1782379620,29849.4,29851.8,29843.2,29851.5
1782379680,29851.5,29851.8,29835.0,29835.8
1782379740,29836.0,29837.5,29832.7,29835.2
1782379800,29834.2,29837.4,29828.4,29837.4
1782379860,29837.8,29840.8,29831.9,29835.4
1782379920,29835.4,29840.8,29831.5,29840.8
1782379980,29840.8,29842.8,29838.3,29840.2
1782380040,29840.2,29843.7,29834.4,29840.3
1782380100,29840.5,29844.3,29833.7,29840.0
1782380160,29839.9,29843.0,29838.2,29841.9
1782380220,29841.8,29841.8,29829.5,29831.2
1782380280,29831.2,29837.3,29829.4,29836.2
1782380340,29836.3,29836.5,29832.3,29836.0
1782380400,29835.9,29835.9,29823.0,29827.9
1782380460,29828.4,29835.4,29824.4,29834.9
1782380520,29834.9,29840.0,29831.9,29837.7
1782380580,29837.4,29837.4,29827.8,29830.3
1782380640,29830.3,29831.2,29827.0,29829.0
1782380700,29829.0,29832.7,29827.9,29830.7
1782380760,29830.7,29837.0,29828.8,29835.3
1782380820,29835.4,29836.2,29830.3,29830.7
1782380880,29830.8,29832.8,29827.5,29828.3
1782380940,29828.9,29830.3,29825.7,29828.9
1782381000,29828.8,29828.9,29824.9,29826.3
1782381060,29826.4,29843.8,29825.9,29839.7
1782381120,29839.7,29839.8,29834.5,29838.7
1782381180,29838.3,29838.4,29827.3,29827.3
1782381240,29827.3,29833.2,29826.7,29828.0
1782381300,29828.0,29832.9,29827.2,29832.4
1782381360,29832.8,29837.0,29831.8,29832.4
1782381420,29832.5,29833.3,29826.4,29829.4
1782381480,29829.4,29832.4,29827.7,29828.8
1782381540,29828.8,29833.5,29825.7,29829.9
1782381600,29830.5,29845.7,29830.5,29840.3
1782381660,29840.5,29849.0,29837.4,29839.8
1782381720,29839.0,29841.5,29836.0,29837.5
1782381780,29836.4,29850.0,29834.8,29843.5
1782381840,29843.3,29845.9,29838.7,29845.9
1782381900,29845.7,29861.3,29845.7,29858.0
1782381960,29858.0,29862.7,29856.5,29858.5
1782382020,29858.5,29859.7,29855.2,29859.5
1782382080,29859.4,29862.2,29852.5,29856.2
1782382140,29856.2,29858.4,29853.9,29855.8
1782382200,29855.8,29856.7,29849.5,29853.2
1782382260,29853.2,29857.4,29848.8,29851.3
1782382320,29850.5,29855.9,29847.2,29854.0
1782382380,29854.0,29855.2,29849.0,29851.0
1782382440,29850.8,29851.9,29846.3,29850.4
1782382500,29851.0,29858.0,29850.9,29855.2
1782382560,29855.2,29867.8,29854.5,29867.7
1782382620,29867.7,29882.5,29865.4,29880.0
1782382680,29879.8,29881.5,29877.2,29879.4
1782382740,29879.2,29880.0,29874.9,29879.8
1782382800,29879.8,29901.2,29879.8,29899.9
1782382860,29899.9,29904.7,29895.2,29898.4
1782382920,29898.4,29905.0,29893.3,29903.0
1782382980,29903.2,29906.2,29894.7,29905.5
1782383040,29905.5,29909.7,29901.7,29903.9
1782383100,29905.3,29910.5,29894.4,29894.4
1782383160,29894.7,29900.2,29891.5,29895.7
1782383220,29895.7,29903.8,29895.7,29903.2
1782383280,29903.2,29905.8,29895.7,29897.5
1782383340,29897.3,29901.8,29895.4,29896.2
1782383400,29896.0,29896.4,29886.8,29888.9
1782383460,29889.0,29895.3,29887.3,29893.9
1782383520,29893.9,29901.2,29893.4,29896.9
1782383580,29897.0,29897.0,29891.2,29896.2
1782383640,29896.2,29899.0,29890.9,29893.0
1782383700,29892.9,29895.5,29884.7,29885.2
1782383760,29885.0,29886.7,29874.3,29878.7
1782383820,29878.3,29886.4,29877.8,29878.4
1782383880,29878.3,29889.5,29873.7,29888.2
1782383940,29888.2,29896.7,29888.2,29896.0
1782384000,29896.0,29900.5,29894.7,29895.9
1782384060,29895.9,29899.8,29892.4,29899.8
1782384120,29899.8,29905.2,29896.5,29901.9
1782384180,29902.0,29905.9,29900.2,29900.2
1782384240,29900.0,29904.2,29899.3,29900.7
1782384300,29900.7,29902.2,29888.9,29893.3
1782384360,29893.2,29894.2,29887.4,29889.9
1782384420,29890.4,29898.2,29889.3,29895.3
1782384480,29895.3,29900.2,29891.4,29895.9
1782384540,29895.9,29897.3,29889.9,29892.4
1782384600,29892.4,29894.2,29887.9,29888.4
1782384660,29887.9,29888.5,29882.3,29882.3
1782384720,29883.2,29888.4,29881.4,29884.4
1782384780,29884.4,29891.8,29884.4,29890.7
1782384840,29890.7,29890.7,29885.7,29886.2
1782384900,29886.3,29886.8,29879.0,29881.2
1782384960,29881.0,29891.7,29880.7,29889.3
1782385020,29889.3,29897.7,29888.7,29897.4
1782385080,29897.4,29902.3,29896.4,29900.5
1782385140,29900.5,29905.8,29900.3,29905.5
1782385200,29905.5,29917.4,29889.4,29917.2
1782385260,29917.2,29921.9,29912.9,29920.3
1782385320,29920.0,29937.9,29916.8,29937.8
1782385380,29937.7,29942.3,29924.0,29927.2
1782385440,29927.7,29927.7,29913.4,29914.2
1782385500,29914.2,29918.5,29911.3,29913.7
1782385560,29914.7,29933.0,29914.7,29926.4
1782385620,29926.5,29928.9,29919.8,29923.3
1782385680,29922.9,29929.9,29921.9,29923.5
1782385740,29922.7,29932.9,29922.5,29929.3
1782385800,29929.7,29938.0,29924.7,29933.9
1782385860,29934.5,29938.0,29927.8,29936.5
1782385920,29936.5,29940.8,29928.4,29928.4
1782385980,29928.3,29929.3,29912.9,29915.4
1782386040,29914.2,29917.2,29907.7,29907.7
1782386100,29907.7,29909.5,29897.8,29898.4
1782386160,29898.3,29901.5,29891.8,29892.2
1782386220,29892.2,29895.0,29885.7,29891.5
1782386280,29891.4,29899.2,29887.9,29899.2
1782386340,29899.2,29900.0,29891.4,29895.9
1782386400,29895.4,29901.8,29886.4,29889.4
1782386460,29889.4,29898.9,29881.9,29898.7
1782386520,29898.9,29901.7,29891.9,29893.7
1782386580,29893.3,29896.2,29889.2,29892.8
1782386640,29892.9,29897.8,29890.5,29895.4
1782386700,29894.8,29897.8,29888.4,29888.4
1782386760,29888.5,29896.4,29884.8,29894.8
1782386820,29894.7,29898.2,29892.0,29896.4
1782386880,29896.4,29909.4,29896.0,29905.2
1782386940,29905.0,29905.0,29892.2,29893.7
1782387000,29894.2,29900.2,29888.0,29888.4
1782387060,29888.4,29893.8,29887.5,29893.4
1782387120,29893.4,29899.8,29890.0,29892.0
1782387180,29892.0,29902.4,29891.7,29895.8
1782387240,29895.9,29895.9,29884.8,29884.9
1782387300,29885.2,29892.9,29883.5,29888.5
1782387360,29888.5,29901.5,29888.5,29901.3
1782387420,29901.4,29903.7,29896.2,29902.7
1782387480,29902.9,29906.0,29898.8,29901.3
1782387540,29901.4,29907.4,29900.9,29904.5
1782387600,29904.5,29904.7,29898.4,29898.4
1782387660,29898.4,29898.4,29893.4,29895.3
1782387720,29895.4,29895.7,29886.0,29887.0
1782387780,29887.0,29889.4,29884.0,29884.9
1782387840,29884.9,29886.3,29878.7,29878.8
1782387900,29879.0,29880.4,29871.0,29871.4
1782387960,29871.5,29873.4,29864.3,29873.4
1782388020,29873.4,29874.7,29864.8,29866.9
1782388080,29865.9,29873.8,29865.9,29869.4
1782388140,29869.0,29870.8,29863.9,29869.9
1782388200,29869.9,29870.8,29858.2,29858.9
1782388260,29859.0,29860.5,29854.2,29857.3
1782388320,29857.3,29858.8,29843.7,29856.7
1782388380,29856.7,29861.4,29852.0,29853.0
1782388440,29853.0,29858.9,29851.7,29858.7
1782388500,29858.7,29862.7,29852.5,29854.7
1782388560,29854.4,29857.2,29847.5,29847.8
1782388620,29847.8,29850.2,29846.9,29849.8
1782388680,29850.0,29850.8,29834.9,29840.7
1782388740,29840.7,29848.5,29839.2,29844.5
1782388800,29844.7,29860.8,29844.7,29858.9
1782388860,29859.0,29860.3,29844.4,29846.4
1782388920,29846.5,29848.8,29837.5,29848.8
1782388980,29849.4,29863.8,29848.4,29863.7
1782389040,29863.7,29863.7,29857.0,29860.2
1782389100,29860.5,29868.0,29856.9,29867.5
1782389160,29867.9,29875.4,29867.3,29869.5
1782389220,29869.7,29875.8,29869.0,29870.3
1782389280,29871.4,29872.0,29865.4,29865.8
1782389340,29865.5,29870.7,29857.9,29858.0
1782389400,29858.3,29861.9,29855.0,29861.9
1782389460,29862.2,29864.5,29856.0,29863.7
1782389520,29863.7,29873.0,29863.7,29870.3
1782389580,29870.3,29873.9,29859.3,29862.2
1782389640,29862.3,29862.8,29858.3,29862.4
1782389700,29862.3,29864.4,29859.9,29862.2
1782389760,29862.4,29874.9,29856.4,29874.4
1782389820,29873.9,29873.9,29858.5,29861.8
1782389880,29861.7,29862.2,29846.2,29852.2
1782389940,29852.3,29855.0,29844.8,29846.4
1782390000,29846.2,29850.9,29842.7,29845.3
1782390060,29845.3,29851.4,29843.3,29850.2
1782390120,29850.2,29851.5,29846.3,29847.7
1782390180,29847.4,29858.4,29846.5,29856.8
1782390240,29856.5,29858.8,29852.3,29857.4
1782390300,29857.4,29857.4,29849.4,29855.0
1782390360,29854.9,29856.5,29852.2,29855.3
1782390420,29855.3,29858.2,29851.3,29855.4
1782390480,29855.3,29864.2,29853.9,29863.2
1782390540,29863.8,29867.3,29858.0,29861.8
1782390600,29862.0,29876.9,29859.2,29874.2
1782390660,29873.4,29873.4,29856.4,29857.7
1782390720,29857.7,29865.0,29857.7,29860.8
1782390780,29860.7,29869.0,29859.9,29868.7
1782390840,29868.7,29871.4,29864.0,29865.9
1782390900,29866.2,29868.3,29862.5,29866.5
1782390960,29866.8,29876.9,29864.2,29871.8
1782391020,29871.9,29879.8,29870.8,29879.2
1782391080,29879.3,29879.8,29876.3,29877.4
1782391140,29877.3,29880.4,29875.8,29879.3
1782391200,29879.4,29879.4,29868.9,29875.5
1782391260,29875.5,29879.5,29874.7,29877.2
1782391320,29877.2,29877.3,29872.7,29876.0
1782391380,29875.8,29881.7,29874.4,29875.8
1782391440,29875.8,29876.5,29873.0,29874.8
1782391500,29874.4,29874.7,29867.0,29867.0
1782391560,29867.0,29872.7,29865.5,29871.7
1782391620,29871.5,29874.5,29869.5,29871.4
1782391680,29871.0,29874.3,29869.7,29872.8
1782391740,29872.3,29875.9,29870.3,29874.4
1782391800,29874.0,29875.5,29870.9,29871.2
1782391860,29871.2,29878.5,29870.3,29876.7
1782391920,29876.0,29881.8,29872.4,29881.2
1782391980,29880.4,29881.7,29878.0,29879.0
1782392040,29878.3,29879.2,29868.9,29874.9
1782392100,29875.2,29875.4,29857.7,29859.8
1782392160,29859.7,29867.2,29859.7,29864.5
1782392220,29865.0,29868.3,29859.5,29861.2
1782392280,29861.0,29864.8,29860.2,29860.9
1782392340,29861.0,29862.3,29853.5,29856.4
1782392400,29856.2,29860.9,29853.2,29857.7
1782392460,29857.5,29864.0,29855.2,29861.5
1782392520,29860.9,29867.0,29860.7,29862.5
1782392580,29863.3,29863.7,29849.3,29852.0
1782392640,29852.0,29864.9,29850.5,29864.4
1782392700,29864.4,29864.8,29858.7,29862.3
1782392760,29862.3,29866.2,29856.9,29864.8
1782392820,29865.2,29873.4,29864.0,29871.7
1782392880,29868.2,29875.3,29867.3,29871.8
1782392940,29871.7,29875.7,29871.7,29875.7
1782393000,29875.7,29876.0,29869.0,29873.7
1782393060,29873.5,29876.7,29871.0,29873.5
1782393120,29873.5,29885.8,29870.0,29885.0
1782393180,29885.0,29885.8,29878.5,29878.5
1782393240,29878.5,29884.5,29877.5,29884.5
1782393300,29884.3,29889.9,29878.4,29889.9
1782393360,29889.9,29893.4,29888.0,29890.4
1782393420,29890.4,29890.4,29878.8,29879.2
1782393480,29880.3,29887.9,29880.3,29886.7
1782393540,29886.7,29889.4,29883.9,29886.5
1782393600,29886.4,29886.4,29867.7,29870.3
1782393660,29870.3,29875.9,29869.3,29875.7
1782393720,29875.7,29881.3,29875.7,29880.7
1782393780,29880.7,29881.3,29877.7,29879.9
1782393840,29879.8,29882.8,29879.5,29882.4
1782393900,29881.5,29890.4,29881.3,29890.4
1782393960,29890.7,29892.9,29884.8,29885.3
1782394020,29884.2,29884.8,29880.8,29883.5
1782394080,29883.5,29885.2,29877.4,29882.2
1782394140,29882.2,29888.2,29881.4,29888.2
1782394200,29888.2,29897.8,29888.2,29893.2
