time_utc,open,high,low,close,tick_volume,spread,real_volume
2026-07-03T09:07:00+00:00,25749.7,25749.7,25745.7,25748.7,24,9,0
2026-07-03T09:08:00+00:00,25748.7,25752.7,25746.7,25747.7,19,9,0
2026-07-03T09:09:00+00:00,25747.7,25749.7,25741.7,25748.7,25,9,0
2026-07-03T09:10:00+00:00,25748.7,25748.7,25741.7,25742.7,21,9,0
2026-07-03T09:11:00+00:00,25744.7,25745.7,25741.7,25743.7,14,9,0
2026-07-03T09:12:00+00:00,25743.7,25754.7,25743.7,25749.7,21,9,0
2026-07-03T09:13:00+00:00,25753.7,25757.7,25750.7,25753.7,20,9,0
2026-07-03T09:14:00+00:00,25753.7,25754.7,25750.7,25751.7,18,9,0
2026-07-03T09:15:00+00:00,25753.7,25754.7,25748.7,25753.7,27,9,0
2026-07-03T09:16:00+00:00,25753.7,25754.7,25747.7,25750.7,22,9,0
2026-07-03T09:17:00+00:00,25751.7,25754.7,25751.7,25752.7,23,9,0
2026-07-03T09:18:00+00:00,25751.7,25760.7,25750.7,25758.7,44,9,0
2026-07-03T09:19:00+00:00,25758.7,25759.7,25756.7,25758.7,13,9,0
2026-07-03T09:20:00+00:00,25758.7,25761.7,25756.7,25757.7,20,9,0
2026-07-03T09:21:00+00:00,25757.7,25760.7,25752.7,25753.7,19,9,0
2026-07-03T09:22:00+00:00,25753.7,25755.7,25750.7,25751.7,14,9,0
2026-07-03T09:23:00+00:00,25751.7,25751.7,25744.7,25744.7,22,9,0
2026-07-03T09:24:00+00:00,25743.7,25744.7,25731.7,25732.7,30,9,0
2026-07-03T09:25:00+00:00,25733.7,25742.7,25732.7,25742.7,20,9,0
2026-07-03T09:26:00+00:00,25742.7,25744.7,25741.7,25743.7,11,9,0
2026-07-03T09:27:00+00:00,25745.7,25745.7,25738.7,25741.7,20,9,0
2026-07-03T09:28:00+00:00,25741.7,25744.7,25741.7,25743.7,12,9,0
2026-07-03T09:29:00+00:00,25743.7,25743.7,25739.7,25742.7,12,9,0
2026-07-03T09:30:00+00:00,25744.7,25746.7,25739.7,25742.7,20,9,0
2026-07-03T09:31:00+00:00,25742.7,25744.7,25738.7,25738.7,19,9,0
2026-07-03T09:32:00+00:00,25738.7,25744.7,25737.7,25742.7,15,9,0
2026-07-03T09:33:00+00:00,25742.7,25742.7,25737.7,25739.7,24,9,0
2026-07-03T09:34:00+00:00,25739.7,25748.7,25738.7,25747.7,23,9,0
2026-07-03T09:35:00+00:00,25747.7,25764.7,25746.7,25762.7,46,9,0
2026-07-03T09:36:00+00:00,25762.7,25765.7,25754.7,25755.7,34,9,0
2026-07-03T09:37:00+00:00,25754.7,25757.7,25753.7,25755.7,26,9,0
2026-07-03T09:38:00+00:00,25755.7,25757.7,25753.7,25754.7,18,9,0
2026-07-03T09:39:00+00:00,25753.7,25754.7,25750.7,25751.7,17,9,0
2026-07-03T09:40:00+00:00,25750.7,25751.7,25744.7,25746.7,23,9,0
2026-07-03T09:41:00+00:00,25746.7,25754.7,25746.7,25753.7,25,9,0
2026-07-03T09:42:00+00:00,25753.7,25760.7,25753.7,25759.7,24,9,0
2026-07-03T09:43:00+00:00,25758.7,25759.7,25754.7,25756.7,25,9,0
2026-07-03T09:44:00+00:00,25756.7,25760.7,25756.7,25758.7,19,9,0
2026-07-03T09:45:00+00:00,25759.7,25759.7,25755.7,25756.7,17,9,0
2026-07-03T09:46:00+00:00,25757.7,25763.7,25755.7,25762.7,25,9,0
2026-07-03T09:47:00+00:00,25762.7,25763.7,25759.7,25760.7,13,9,0
2026-07-03T09:48:00+00:00,25759.7,25759.7,25754.7,25757.7,13,9,0
2026-07-03T09:49:00+00:00,25758.7,25759.7,25756.7,25758.7,20,9,0
2026-07-03T09:50:00+00:00,25758.7,25760.7,25757.7,25758.7,17,9,0
2026-07-03T09:51:00+00:00,25757.7,25757.7,25744.7,25747.7,35,9,0
2026-07-03T09:52:00+00:00,25747.7,25754.7,25745.7,25753.7,15,9,0
2026-07-03T09:53:00+00:00,25753.7,25753.7,25747.7,25751.7,19,9,0
2026-07-03T09:54:00+00:00,25751.7,25756.7,25750.7,25755.7,28,9,0
2026-07-03T09:55:00+00:00,25754.7,25757.7,25752.7,25754.7,20,9,0
2026-07-03T09:56:00+00:00,25754.7,25761.7,25749.7,25752.7,37,9,0
2026-07-03T09:57:00+00:00,25752.7,25757.7,25750.7,25755.7,25,9,0
2026-07-03T09:58:00+00:00,25755.7,25762.7,25753.7,25760.7,38,9,0
2026-07-03T09:59:00+00:00,25761.7,25778.7,25761.7,25776.7,56,9,0
2026-07-03T10:00:00+00:00,25778.7,25788.7,25770.7,25771.7,160,9,0
2026-07-03T10:01:00+00:00,25771.7,25802.5,25757.7,25798.7,126,9,0
2026-07-03T10:02:00+00:00,25798.7,25803.3,25783.9,25798.5,138,9,0
2026-07-03T10:03:00+00:00,25799.5,25815.7,25794.5,25811.7,121,9,0
2026-07-03T10:04:00+00:00,25811.7,25816.5,25804.7,25816.5,111,9,0
2026-07-03T10:05:00+00:00,25816.5,25820.5,25806.5,25809.5,102,9,0
2026-07-03T10:06:00+00:00,25809.5,25822.5,25808.5,25817.5,88,9,0
2026-07-03T10:07:00+00:00,25817.5,25826.5,25817.5,25822.9,92,9,0
2026-07-03T10:08:00+00:00,25822.9,25850.5,25822.9,25849.5,102,9,0
2026-07-03T10:09:00+00:00,25849.5,25849.5,25835.9,25838.9,98,9,0
2026-07-03T10:10:00+00:00,25837.9,25846.5,25822.5,25825.5,88,9,0
2026-07-03T10:11:00+00:00,25825.5,25831.5,25823.5,25824.5,94,9,0
2026-07-03T10:12:00+00:00,25823.5,25834.5,25821.5,25831.5,77,9,0
2026-07-03T10:13:00+00:00,25831.5,25835.5,25819.5,25819.5,108,9,0
2026-07-03T10:14:00+00:00,25819.5,25826.5,25814.5,25814.5,78,9,0
2026-07-03T10:15:00+00:00,25814.5,25814.5,25789.5,25793.5,76,9,0
2026-07-03T10:16:00+00:00,25794.5,25794.5,25780.5,25790.5,78,9,0
2026-07-03T10:17:00+00:00,25789.5,25791.5,25775.9,25787.5,97,9,0
2026-07-03T10:18:00+00:00,25787.5,25798.5,25786.5,25790.5,56,9,0
2026-07-03T10:19:00+00:00,25790.5,25798.5,25789.5,25795.5,85,9,0
2026-07-03T10:20:00+00:00,25796.5,25811.5,25796.5,25803.5,79,9,0
2026-07-03T10:21:00+00:00,25803.5,25805.5,25784.5,25784.5,62,9,0
2026-07-03T10:22:00+00:00,25784.5,25786.5,25776.5,25777.5,72,9,0
